,start_time,end_time,hv_SiPM,hv_PMT,hv_veto_SiPM,hv_veto_PMT,custom_scenario_PMT,custom_scenario_SiPM,thresholds_SiPM.channel_0,thresholds_SiPM.channel_1,thresholds_SiPM.channel_2,thresholds_SiPM.channel_3,thresholds_PMT.channel_0,thresholds_PMT.channel_1,thresholds_PMT.channel_2,thresholds_PMT.channel_3
893,2022-08-25 21:03:12,2022-08-25 21:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
894,2022-08-26 00:03:15,2022-08-26 00:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
895,2022-08-26 01:33:12,2022-08-26 02:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
896,2022-08-26 03:03:12,elayuntil 166156920,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
897,2022-08-27 03:03:12,2022-08-27 03:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
898,2022-08-27 04:33:12,2022-08-27 05:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
899,2022-08-27 06:03:18,2022-08-27 06:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
900,2022-08-27 07:33:12,2022-08-27 08:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
901,2022-08-27 09:03:12,2022-08-27 09:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
902,2022-08-27 10:33:12,2022-08-27 11:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
903,2022-08-27 12:03:18,2022-08-27 12:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
904,2022-08-27 13:33:12,2022-08-27 14:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
905,2022-08-27 15:03:12,2022-08-27 15:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
906,2022-08-27 16:33:18,2022-08-27 17:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
907,2022-08-27 18:03:18,2022-08-27 18:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
908,2022-08-27 19:33:12,2022-08-27 20:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
909,2022-08-27 21:03:12,2022-08-27 21:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
910,2022-08-28 00:03:18,2022-08-28 00:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
911,2022-08-28 01:33:15,2022-08-28 02:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
912,2022-08-28 03:03:15,2022-08-28 03:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
913,2022-08-28 04:33:18,2022-08-28 05:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
914,2022-08-28 06:03:22,2022-08-28 06:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
915,2022-08-28 07:33:15,2022-08-29 02:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
916,2022-08-29 03:03:24,2022-08-29 03:09:45,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
917,2022-08-29 07:33:11,2022-08-29 08:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
918,2022-08-29 09:03:11,2022-08-29 09:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
919,2022-08-29 10:33:23,2022-08-29 11:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
920,2022-08-29 12:03:20,2022-08-29 12:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
921,2022-08-29 13:33:20,2022-08-29 14:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
922,2022-08-29 15:03:17,2022-08-29 15:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
923,2022-08-29 16:33:12,2022-08-29 17:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
924,2022-08-29 18:03:20,2022-08-29 18:09:52,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
925,2022-08-30 02:28:58,2022-08-30 02:35:24,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
926,2022-08-30 03:03:12,2022-08-30 03:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
927,2022-08-30 04:33:18,2022-08-30 05:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
928,2022-08-30 06:03:21,2022-08-30 06:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
929,2022-08-30 07:33:18,2022-08-30 08:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
930,2022-08-30 09:03:18,2022-08-30 09:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
931,2022-08-30 10:33:12,2022-08-30 11:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
932,2022-08-30 12:03:18,2022-08-30 12:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
933,2022-08-30 13:33:21,2022-08-30 14:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
934,2022-08-30 15:03:18,2022-08-30 15:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
935,2022-08-30 16:33:15,elayuntil 166190940,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
936,2022-08-31 01:33:18,2022-08-31 02:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
937,2022-08-31 03:03:15,2022-08-31 03:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
938,2022-08-31 04:33:12,2022-08-31 05:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
939,2022-08-31 06:03:18,2022-08-31 06:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
940,2022-08-31 07:33:12,2022-08-31 08:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
941,2022-08-31 09:03:18,2022-08-31 09:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
942,2022-08-31 10:33:15,2022-08-31 11:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
943,2022-08-31 12:03:15,2022-08-31 12:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
944,2022-08-31 13:33:12,2022-08-31 14:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
945,2022-08-31 15:03:18,2022-08-31 15:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
946,2022-08-31 16:33:12,2022-08-31 17:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
947,2022-08-31 18:03:12,2022-09-01 05:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
948,2022-09-01 06:03:12,2022-09-01 06:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
949,2022-09-01 07:33:18,2022-09-01 08:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
950,2022-09-01 09:03:18,2022-09-01 09:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
951,2022-09-01 10:33:12,2022-09-01 11:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
952,2022-09-01 12:03:12,2022-09-01 12:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
953,2022-09-01 13:33:15,2022-09-01 14:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
954,2022-09-01 15:03:18,2022-09-01 15:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
955,2022-09-01 16:33:12,2022-09-01 17:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
956,2022-09-01 18:03:12,2022-09-01 18:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
957,2022-09-01 19:33:12,2022-09-01 19:37:52,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
958,2022-09-02 04:33:15,2022-09-02 05:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
959,2022-09-02 06:03:12,2022-09-02 06:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
960,2022-09-02 07:33:18,2022-09-02 08:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
961,2022-09-02 09:03:21,2022-09-02 09:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
962,2022-09-02 10:33:18,2022-09-02 11:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
963,2022-09-02 12:03:15,2022-09-02 12:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
964,2022-09-02 13:33:18,2022-09-02 14:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
965,2022-09-02 15:03:12,2022-09-02 15:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
966,2022-09-02 16:33:12,2022-09-02 17:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
967,2022-09-02 18:03:12,2022-09-02 18:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
968,2022-09-02 19:33:15,2022-09-02 20:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
969,2022-09-02 21:03:15,2022-09-02 21:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
970,2022-09-03 00:03:12,2022-09-03 00:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
971,2022-09-03 01:33:21,2022-09-03 02:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
972,2022-09-03 03:03:15,2022-09-03 03:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
973,2022-09-03 04:33:18,2022-09-03 05:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
974,2022-09-03 06:03:18,2022-09-03 06:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
975,2022-09-03 07:33:15,2022-09-03 08:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
976,2022-09-03 09:03:18,2022-09-03 09:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
977,2022-09-03 10:33:18,2022-09-03 11:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
978,2022-09-03 12:03:15,2022-09-03 12:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
979,2022-09-03 13:33:12,2022-09-03 14:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
980,2022-09-03 15:03:15,2022-09-03 15:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
981,2022-09-03 16:33:15,2022-09-03 17:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
982,2022-09-03 18:03:12,2022-09-03 18:07:59,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
983,2022-09-04 00:03:12,2022-09-04 00:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
984,2022-09-04 01:33:15,2022-09-04 02:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
985,2022-09-04 03:03:15,2022-09-04 03:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
986,2022-09-04 04:33:18,2022-09-04 05:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
987,2022-09-04 06:03:12,2022-09-04 06:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
988,2022-09-04 07:33:18,2022-09-04 08:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
989,2022-09-04 09:03:12,2022-09-04 09:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
990,2022-09-04 10:33:18,2022-09-04 11:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
991,2022-09-04 12:03:12,2022-09-04 12:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
992,2022-09-04 13:33:18,2022-09-04 14:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
993,2022-09-04 15:03:12,2022-09-04 15:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
994,2022-09-04 16:33:12,2022-09-04 17:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
995,2022-09-04 18:03:15,2022-09-04 18:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
996,2022-09-04 19:33:15,2022-09-04 20:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
997,2022-09-04 21:03:18,2022-09-04 21:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
998,2022-09-05 00:03:12,2022-09-05 00:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
999,2022-09-05 01:33:18,2022-09-05 02:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1000,2022-09-05 03:03:15,2022-09-05 03:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1001,2022-09-05 04:33:12,2022-09-05 05:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1002,2022-09-05 06:03:12,2022-09-05 06:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1003,2022-09-05 07:33:12,2022-09-05 08:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1004,2022-09-05 09:03:21,2022-09-05 09:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1005,2022-09-05 10:33:15,2022-09-05 11:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1006,2022-09-05 12:03:18,2022-09-05 12:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1007,2022-09-05 13:33:12,2022-09-05 14:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1008,2022-09-05 15:03:18,2022-09-05 23:59:57,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1009,2022-09-06 00:03:12,2022-09-06 00:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1010,2022-09-06 01:33:18,2022-09-06 02:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1011,2022-09-06 03:03:15,2022-09-06 03:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1012,2022-09-06 04:33:15,2022-09-06 05:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1013,2022-09-06 06:03:12,2022-09-06 06:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1014,2022-09-06 07:33:15,2022-09-06 08:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1015,2022-09-06 09:03:15,2022-09-06 09:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1016,2022-09-06 10:33:18,2022-09-06 11:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1017,2022-09-06 12:03:12,2022-09-06 12:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1018,2022-09-06 13:33:18,2022-09-07 02:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1019,2022-09-07 03:03:12,2022-09-07 03:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1020,2022-09-07 04:33:18,2022-09-07 05:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1021,2022-09-07 06:03:17,2022-09-07 06:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1022,2022-09-07 07:33:14,2022-09-07 08:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1023,2022-09-07 09:03:20,2022-09-07 09:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1024,2022-09-07 10:33:20,2022-09-07 11:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1025,2022-09-07 12:03:20,2022-09-07 12:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1026,2022-09-07 13:33:14,2022-09-07 14:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1027,2022-09-07 15:03:14,2022-09-07 15:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1028,2022-09-07 16:33:17,2022-09-07 17:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1029,2022-09-07 18:03:11,2022-09-07 18:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1030,2022-09-07 19:33:11,2022-09-07 20:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1031,2022-09-07 21:03:18,2022-09-07 21:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1032,2022-09-08 00:03:11,2022-09-08 00:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1033,2022-09-08 01:33:17,2022-09-08 02:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1034,2022-09-08 03:03:17,2022-09-08 03:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1035,2022-09-08 04:33:11,2022-09-08 05:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1036,2022-09-08 06:03:17,2022-09-08 06:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1037,2022-09-08 07:33:11,2022-09-08 08:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1038,2022-09-08 09:03:17,2022-09-08 09:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1039,2022-09-08 10:33:11,2022-09-08 11:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1040,2022-09-08 12:03:20,2022-09-08 12:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1041,2022-09-08 13:33:11,2022-09-08 14:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1042,2022-09-08 15:03:20,2022-09-08 15:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1043,2022-09-08 16:33:20,2022-09-08 17:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1044,2022-09-08 18:03:18,2022-09-08 18:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1045,2022-09-08 19:33:11,2022-09-08 20:15:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1046,2022-09-08 21:03:12,2022-09-08 21:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1047,2022-09-09 00:03:18,2022-09-09 00:45:00,2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
1048,2022-09-09 01:33:17,"A=0, RDP=0, CRC32=0",2827,3855,9,9,0F0F0009B80B501308076810,0B0B0009400F001690010016,3904,5632,400,5632,3000,4944,1800,4200
