  52.500,  12.000,  15.000,  24.000, 0.690356, 2.8528E-01, 2.7641E-01, 2.6939E-01, 2.5828E-01, 2.4986E-01, 2.4333E-01, 2.3748E-01, 2.3135E-01, 2.1460E-01, 1.9374E-01, 1.7755E-01, 1.5409E-01, 1.3880E-01, 1.2822E-01, 1.2075E-01, 1.1533E-01, 1.0508E-01, 9.6102E-02, 9.0236E-02, 8.0639E-02, 7.2109E-02, 6.4149E-02, 5.6660E-02, 4.9376E-02, 3.1049E-02, 1.3873E-02, 6.1357E-03, 1.2699E-03, 3.1888E-04, 2.0733E-01, 1.5405E-01, 1.2863E-01, 9.7056E-02, 7.3610E-02, 5.8156E-02, 5.8910E-02, 6.3550E-02, 4.9513E-02, 3.5627E-02, 2.9615E-02, 1.8839E-02, 1.2469E-02, 9.0119E-03, 6.2000E-03, 4.7330E-03, 2.4748E-03, 1.3153E-03, 1.0535E-03, 8.8234E-04, 8.2703E-04, 7.6794E-04, 7.3122E-04, 7.2568E-04, 5.1974E-04, 2.2675E-04, 1.0424E-04, 2.0333E-05, 3.8294E-06
  52.500,  36.000,  15.000,  24.000, 0.690356, 4.0794E+00, 3.5261E+00, 3.1099E+00, 2.4964E+00, 2.0762E+00, 1.7742E+00, 1.5458E+00, 1.3642E+00, 1.0176E+00, 7.2108E-01, 5.5132E-01, 3.6111E-01, 2.5913E-01, 1.9852E-01, 1.6000E-01, 1.3479E-01, 9.5239E-02, 7.0057E-02, 5.8496E-02, 4.5580E-02, 3.7410E-02, 3.1111E-02, 2.5886E-02, 2.1259E-02, 1.1196E-02, 3.8028E-03, 1.3004E-03, 1.6058E-04, 2.3083E-05, 1.3499E+01, 9.1953E+00, 7.5821E+00, 5.0321E+00, 3.5319E+00, 2.5912E+00, 2.0192E+00, 1.6346E+00, 8.1773E-01, 4.3419E-01, 2.6644E-01, 1.3688E-01, 7.5938E-02, 4.8366E-02, 3.0558E-02, 2.0754E-02, 8.2400E-03, 3.0302E-03, 1.7674E-03, 9.5320E-04, 7.0511E-04, 5.6510E-04, 4.8448E-04, 4.4262E-04, 2.5613E-04, 8.2864E-05, 2.9007E-05, 3.6091E-06, 3.8910E-07
  52.500,  60.000,  15.000,  24.000, 0.690356, 1.0824E+01, 8.6328E+00, 7.1264E+00, 5.1273E+00, 3.9227E+00, 3.1403E+00, 2.5984E+00, 2.2040E+00, 1.5223E+00, 1.0084E+00, 7.4596E-01, 4.7936E-01, 3.4575E-01, 2.6904E-01, 2.2098E-01, 1.8969E-01, 1.4066E-01, 1.0920E-01, 9.4333E-02, 7.6868E-02, 6.5237E-02, 5.5861E-02, 4.7718E-02, 4.0269E-02, 2.3250E-02, 9.3506E-03, 3.7817E-03, 6.4698E-04, 1.3407E-04, 5.6194E+01, 3.4640E+01, 2.6383E+01, 1.5332E+01, 9.5012E+00, 6.4548E+00, 4.5526E+00, 3.4185E+00, 1.4988E+00, 7.0744E-01, 3.8908E-01, 1.8334E-01, 9.7056E-02, 6.0580E-02, 3.7961E-02, 2.5739E-02, 1.0210E-02, 3.8238E-03, 2.3178E-03, 1.3317E-03, 1.0229E-03, 8.6284E-04, 7.7042E-04, 7.2110E-04, 4.5056E-04, 1.6919E-04, 7.1871E-05, 1.1799E-05, 1.8338E-06
  52.500,  84.000,  15.000,  24.000, 0.690356, 2.2571E-01, 2.0348E-01, 1.8628E-01, 1.6009E-01, 1.4159E-01, 1.2817E-01, 1.1755E-01, 1.0822E-01, 8.7783E-02, 6.7745E-02, 5.5097E-02, 3.9765E-02, 3.1055E-02, 2.5678E-02, 2.2157E-02, 1.9766E-02, 1.5774E-02, 1.2895E-02, 1.1362E-02, 9.4637E-03, 8.1967E-03, 7.1426E-03, 6.1799E-03, 5.2821E-03, 3.2005E-03, 1.4161E-03, 6.1806E-04, 1.1486E-04, 2.5260E-05, 5.3217E-01, 3.7673E-01, 3.1569E-01, 2.2034E-01, 1.5637E-01, 1.1543E-01, 9.8026E-02, 8.9044E-02, 5.2533E-02, 3.0952E-02, 2.0796E-02, 1.1425E-02, 6.6502E-03, 4.3506E-03, 2.8443E-03, 2.0072E-03, 8.7525E-04, 3.7797E-04, 2.4994E-04, 1.4602E-04, 1.1070E-04, 1.0065E-04, 9.2248E-05, 8.7478E-05, 5.5579E-05, 2.2780E-05, 1.1086E-05, 2.0155E-06, 3.3244E-07
  52.500, 108.000,  15.000,  24.000, 0.690356, 1.3649E-03, 1.3470E-03, 1.3300E-03, 1.2954E-03, 1.2634E-03, 1.2342E-03, 1.2130E-03, 1.2018E-03, 1.1768E-03, 1.1335E-03, 1.0960E-03, 1.0393E-03, 9.9747E-04, 9.6578E-04, 9.3574E-04, 9.0031E-04, 7.8899E-04, 6.2840E-04, 5.0281E-04, 3.4985E-04, 2.6297E-04, 1.9971E-04, 1.5292E-04, 1.1538E-04, 4.9646E-05, 1.7123E-05, 6.5331E-06, 5.9804E-07, 2.7789E-08, 4.0553E-04, 3.2111E-04, 3.5619E-04, 3.3698E-04, 3.0523E-04, 2.8065E-04, 1.5901E-04, 7.6512E-05, 8.9394E-05, 8.4561E-05, 6.6772E-05, 4.8746E-05, 3.6186E-05, 2.7860E-05, 3.2198E-05, 3.8691E-05, 3.5735E-05, 2.9166E-05, 2.1782E-05, 1.0811E-05, 7.0173E-06, 5.7258E-06, 3.8194E-06, 3.6929E-06, 1.2585E-06, 3.1478E-07, 1.4031E-07, 2.1266E-08, 7.4113E-10
  52.500, 132.000,  15.000,  24.000, 0.690356, 3.1840E-03, 3.1394E-03, 3.1016E-03, 3.0371E-03, 2.9829E-03, 2.9354E-03, 2.8991E-03, 2.8742E-03, 2.8184E-03, 2.7477E-03, 2.6910E-03, 2.5969E-03, 2.5224E-03, 2.4627E-03, 2.4039E-03, 2.3332E-03, 2.1024E-03, 1.7536E-03, 1.4721E-03, 1.1104E-03, 8.8897E-04, 7.1553E-04, 5.7630E-04, 4.6539E-04, 2.5564E-04, 1.1152E-04, 4.8827E-05, 7.7397E-06, 1.1937E-06, 1.0090E-03, 7.9944E-04, 7.1843E-04, 5.8453E-04, 5.0615E-04, 4.4561E-04, 2.9617E-04, 2.0960E-04, 1.6663E-04, 1.2149E-04, 1.0643E-04, 8.4069E-05, 6.6393E-05, 5.3915E-05, 6.3695E-05, 7.7894E-05, 7.6052E-05, 6.4551E-05, 4.9451E-05, 2.6727E-05, 1.8459E-05, 1.6350E-05, 1.1870E-05, 1.0382E-05, 4.6829E-06, 1.7489E-06, 8.9432E-07, 1.6763E-07, 1.9391E-08
  52.500, 156.000,  15.000,  24.000, 0.690356, 8.4635E-03, 8.3657E-03, 8.2792E-03, 8.1194E-03, 7.9941E-03, 7.9079E-03, 7.8319E-03, 7.7426E-03, 7.5315E-03, 7.3692E-03, 7.2758E-03, 7.1282E-03, 7.0086E-03, 6.9046E-03, 6.7985E-03, 6.6764E-03, 6.3431E-03, 5.9303E-03, 5.6008E-03, 5.1466E-03, 4.8601E-03, 4.5693E-03, 4.1927E-03, 3.7766E-03, 2.6296E-03, 1.3753E-03, 6.6580E-04, 1.3489E-04, 3.1027E-05, 2.2065E-03, 1.7515E-03, 1.7120E-03, 1.5030E-03, 1.0510E-03, 7.0810E-04, 8.1134E-04, 9.7497E-04, 5.0987E-04, 2.0505E-04, 1.7095E-04, 1.2910E-04, 1.1128E-04, 9.7633E-05, 1.1443E-04, 1.2984E-04, 9.6018E-05, 7.1895E-05, 6.0760E-05, 3.4339E-05, 2.4055E-05, 3.4325E-05, 4.0989E-05, 4.2215E-05, 3.4912E-05, 1.8183E-05, 1.1111E-05, 2.2971E-06, 3.9626E-07
  52.500, 180.000,  15.000,  24.000, 0.690356, 4.4684E-02, 4.4301E-02, 4.3996E-02, 4.3544E-02, 4.3174E-02, 4.2825E-02, 4.2488E-02, 4.2141E-02, 4.1372E-02, 4.0800E-02, 4.0476E-02, 3.9945E-02, 3.9450E-02, 3.8919E-02, 3.8419E-02, 3.7977E-02, 3.6866E-02, 3.5305E-02, 3.3712E-02, 3.0666E-02, 2.8017E-02, 2.5491E-02, 2.2937E-02, 2.0340E-02, 1.3579E-02, 6.7588E-03, 3.2271E-03, 7.0431E-04, 1.8037E-04, 8.6561E-03, 6.8886E-03, 5.4074E-03, 3.8316E-03, 3.5881E-03, 3.3930E-03, 3.3494E-03, 3.5851E-03, 1.8416E-03, 7.0006E-04, 6.0346E-04, 4.7291E-04, 5.1571E-04, 5.4467E-04, 4.6076E-04, 4.2534E-04, 3.2531E-04, 3.0133E-04, 3.3472E-04, 2.7983E-04, 2.5180E-04, 2.5339E-04, 2.5719E-04, 2.6206E-04, 1.9583E-04, 9.5539E-05, 5.2142E-05, 1.1117E-05, 2.1352E-06
  52.500, 204.000,  15.000,  24.000, 0.690356, 1.6246E-01, 1.6075E-01, 1.5921E-01, 1.5624E-01, 1.5363E-01, 1.5137E-01, 1.4921E-01, 1.4692E-01, 1.4051E-01, 1.3219E-01, 1.2521E-01, 1.1409E-01, 1.0630E-01, 1.0065E-01, 9.6381E-02, 9.2941E-02, 8.5764E-02, 7.9138E-02, 7.4502E-02, 6.6258E-02, 5.8767E-02, 5.1895E-02, 4.5525E-02, 3.9371E-02, 2.3930E-02, 9.8980E-03, 4.0380E-03, 7.2111E-04, 1.5714E-04, 3.8706E-02, 3.0365E-02, 3.1358E-02, 2.8274E-02, 2.4170E-02, 2.1256E-02, 2.1892E-02, 2.3883E-02, 1.9290E-02, 1.4552E-02, 1.3435E-02, 9.3257E-03, 6.5425E-03, 4.9122E-03, 3.7095E-03, 3.1963E-03, 1.8024E-03, 9.8465E-04, 8.7690E-04, 7.8036E-04, 7.2129E-04, 6.5667E-04, 6.1873E-04, 6.1235E-04, 4.3721E-04, 1.7905E-04, 7.5111E-05, 1.2731E-05, 2.0807E-06
  52.500, 228.000,  15.000,  24.000, 0.690356, 2.4412E+00, 2.1519E+00, 1.9330E+00, 1.6077E+00, 1.3798E+00, 1.2131E+00, 1.0834E+00, 9.7570E-01, 7.5624E-01, 5.5315E-01, 4.2807E-01, 2.7844E-01, 1.9493E-01, 1.4445E-01, 1.1230E-01, 9.1393E-02, 5.8872E-02, 3.8456E-02, 2.9425E-02, 2.0253E-02, 1.5163E-02, 1.1616E-02, 8.9117E-03, 6.7199E-03, 2.7798E-03, 6.7377E-04, 1.6829E-04, 7.4272E-06, 1.1136E-07, 6.9947E+00, 4.8492E+00, 3.9776E+00, 2.6983E+00, 1.9373E+00, 1.4404E+00, 1.1701E+00, 9.9339E-01, 5.4162E-01, 3.0816E-01, 2.0423E-01, 1.1073E-01, 6.3014E-02, 4.0454E-02, 2.5448E-02, 1.7126E-02, 6.7469E-03, 2.4273E-03, 1.3430E-03, 6.2838E-04, 4.1465E-04, 3.0448E-04, 2.4079E-04, 1.9988E-04, 8.5476E-05, 1.9058E-05, 4.9151E-06, 3.6146E-07, 4.0646E-09
  52.500, 252.000,  15.000,  24.000, 0.690356, 9.2871E+00, 7.4119E+00, 6.1132E+00, 4.3754E+00, 3.3188E+00, 2.6272E+00, 2.1476E+00, 1.8008E+00, 1.2113E+00, 7.7988E-01, 5.6875E-01, 3.6556E-01, 2.6834E-01, 2.1402E-01, 1.8034E-01, 1.5845E-01, 1.2392E-01, 1.0117E-01, 8.9956E-02, 7.6072E-02, 6.6291E-02, 5.7969E-02, 5.0392E-02, 4.3282E-02, 2.6475E-02, 1.1716E-02, 5.1427E-03, 1.0069E-03, 2.3736E-04, 4.7928E+01, 2.9737E+01, 2.2844E+01, 1.3383E+01, 8.3773E+00, 5.7209E+00, 4.0231E+00, 2.9909E+00, 1.2782E+00, 5.8360E-01, 3.0425E-01, 1.3573E-01, 6.9257E-02, 4.2542E-02, 2.6542E-02, 1.8019E-02, 7.2401E-03, 2.8311E-03, 1.7850E-03, 1.0941E-03, 8.8016E-04, 7.8936E-04, 7.2865E-04, 6.9448E-04, 4.5663E-04, 1.8987E-04, 9.0075E-05, 1.6859E-05, 2.9807E-06
  52.500, 276.000,  15.000,  24.000, 0.690356, 2.7961E+00, 2.3303E+00, 1.9952E+00, 1.5256E+00, 1.2231E+00, 1.0162E+00, 8.6632E-01, 7.5177E-01, 5.4381E-01, 3.7855E-01, 2.9068E-01, 1.9851E-01, 1.5103E-01, 1.2319E-01, 1.0545E-01, 9.3674E-02, 7.4612E-02, 6.1593E-02, 5.4886E-02, 4.6240E-02, 4.0037E-02, 3.4791E-02, 3.0061E-02, 2.5627E-02, 1.5178E-02, 6.2872E-03, 2.5819E-03, 4.4764E-04, 9.4287E-05, 1.1643E+01, 7.5549E+00, 5.9868E+00, 3.7321E+00, 2.4665E+00, 1.7392E+00, 1.2944E+00, 1.0150E+00, 4.7186E-01, 2.3294E-01, 1.3268E-01, 6.4368E-02, 3.4946E-02, 2.2181E-02, 1.4136E-02, 9.7992E-03, 4.0706E-03, 1.6544E-03, 1.0938E-03, 6.9269E-04, 5.5903E-04, 4.9388E-04, 4.5400E-04, 4.3346E-04, 2.8270E-04, 1.1076E-04, 4.8758E-05, 8.0791E-06, 1.2763E-06
  52.500, 300.000,  15.000,  24.000, 0.690356, 2.9991E-01, 2.7657E-01, 2.5849E-01, 2.3087E-01, 2.1114E-01, 1.9672E-01, 1.8501E-01, 1.7430E-01, 1.4914E-01, 1.2199E-01, 1.0334E-01, 7.9141E-02, 6.4764E-02, 5.5607E-02, 4.9498E-02, 4.5277E-02, 3.8083E-02, 3.2716E-02, 2.9621E-02, 2.5305E-02, 2.2112E-02, 1.9365E-02, 1.6832E-02, 1.4417E-02, 8.5999E-03, 3.5497E-03, 1.4336E-03, 2.3440E-04, 4.6106E-05, 5.5530E-01, 3.9769E-01, 3.3058E-01, 2.3392E-01, 1.6744E-01, 1.2474E-01, 1.1022E-01, 1.0422E-01, 6.8188E-02, 4.3811E-02, 3.1995E-02, 1.8517E-02, 1.1195E-02, 7.5017E-03, 4.9664E-03, 3.5856E-03, 1.5936E-03, 7.2406E-04, 5.3256E-04, 3.5462E-04, 2.8942E-04, 2.6136E-04, 2.4586E-04, 2.3753E-04, 1.5994E-04, 6.3209E-05, 2.7872E-05, 4.4165E-06, 6.5152E-07
  52.500, 324.000,  15.000,  24.000, 0.690356, 4.3325E-02, 4.2807E-02, 4.2379E-02, 4.1675E-02, 4.1101E-02, 4.0613E-02, 4.0158E-02, 3.9682E-02, 3.8473E-02, 3.7163E-02, 3.6162E-02, 3.4537E-02, 3.3320E-02, 3.2352E-02, 3.1543E-02, 3.0813E-02, 2.9086E-02, 2.7128E-02, 2.5507E-02, 2.2732E-02, 2.0462E-02, 1.8361E-02, 1.6280E-02, 1.4212E-02, 8.9821E-03, 4.0512E-03, 1.7582E-03, 3.1895E-04, 6.8593E-05, 1.1763E-02, 9.2267E-03, 7.9796E-03, 6.2825E-03, 5.2744E-03, 4.5353E-03, 4.5718E-03, 4.9371E-03, 3.3240E-03, 2.0923E-03, 1.9245E-03, 1.3896E-03, 1.0721E-03, 8.7818E-04, 7.4740E-04, 7.1465E-04, 4.6813E-04, 3.3198E-04, 3.1754E-04, 2.4526E-04, 2.1137E-04, 2.0878E-04, 2.0755E-04, 2.0602E-04, 1.4908E-04, 6.5162E-05, 3.2017E-05, 5.6798E-06, 9.1610E-07
  52.500, 348.000,  15.000,  24.000, 0.690356, 6.7852E-02, 6.7344E-02, 6.6924E-02, 6.6239E-02, 6.5661E-02, 6.5135E-02, 6.4627E-02, 6.4096E-02, 6.2869E-02, 6.1821E-02, 6.1149E-02, 6.0047E-02, 5.9091E-02, 5.8161E-02, 5.7272E-02, 5.6405E-02, 5.4256E-02, 5.1670E-02, 4.9342E-02, 4.4950E-02, 4.1041E-02, 3.7256E-02, 3.3386E-02, 2.9439E-02, 1.9220E-02, 9.1894E-03, 4.2427E-03, 8.7827E-04, 2.1539E-04, 1.1438E-02, 9.1055E-03, 7.8028E-03, 6.0846E-03, 5.5024E-03, 5.0520E-03, 5.1063E-03, 5.5091E-03, 3.0551E-03, 1.4419E-03, 1.2622E-03, 9.7353E-04, 9.3908E-04, 9.2128E-04, 8.6057E-04, 8.7183E-04, 5.9526E-04, 4.5457E-04, 4.7575E-04, 4.0899E-04, 3.7483E-04, 3.8197E-04, 3.9178E-04, 3.9742E-04, 2.9500E-04, 1.3679E-04, 7.1255E-05, 1.4303E-05, 2.6308E-06
  67.500,  12.000,  15.000,  24.000, 0.803937, 7.7133E-02, 7.6617E-02, 7.6195E-02, 7.5524E-02, 7.4966E-02, 7.4462E-02, 7.3977E-02, 7.3463E-02, 7.2292E-02, 7.1390E-02, 7.0874E-02, 7.0059E-02, 6.9325E-02, 6.8554E-02, 6.7795E-02, 6.7063E-02, 6.5233E-02, 6.2859E-02, 6.0523E-02, 5.5989E-02, 5.1943E-02, 4.7916E-02, 4.3626E-02, 3.9120E-02, 2.6957E-02, 1.4044E-02, 6.9805E-03, 1.6315E-03, 4.4396E-04, 1.1609E-02, 9.2580E-03, 7.7384E-03, 5.8986E-03, 5.2929E-03, 4.8177E-03, 4.8806E-03, 5.3912E-03, 2.8398E-03, 1.1353E-03, 9.4331E-04, 7.1368E-04, 7.5293E-04, 7.8818E-04, 7.3270E-04, 7.2961E-04, 5.1563E-04, 4.4112E-04, 4.9153E-04, 4.2185E-04, 3.8925E-04, 4.1555E-04, 4.4177E-04, 4.5927E-04, 3.6126E-04, 1.8616E-04, 1.0732E-04, 2.4603E-05, 5.0213E-06
  67.500,  36.000,  15.000,  24.000, 0.803937, 1.5866E+00, 1.4556E+00, 1.3553E+00, 1.2043E+00, 1.0944E+00, 1.0111E+00, 9.4263E-01, 8.8156E-01, 7.4543E-01, 6.0478E-01, 5.0982E-01, 3.8781E-01, 3.1586E-01, 2.7041E-01, 2.4027E-01, 2.1958E-01, 1.8472E-01, 1.5975E-01, 1.4616E-01, 1.2704E-01, 1.1203E-01, 9.8849E-02, 8.6783E-02, 7.5206E-02, 4.6344E-02, 1.9885E-02, 8.4191E-03, 1.5830E-03, 3.5834E-04, 3.1218E+00, 2.2282E+00, 1.8165E+00, 1.2733E+00, 9.5389E-01, 7.3119E-01, 6.4236E-01, 5.8161E-01, 3.5729E-01, 2.2446E-01, 1.6179E-01, 9.3103E-02, 5.5742E-02, 3.7109E-02, 2.4446E-02, 1.7498E-02, 7.6543E-03, 3.2491E-03, 2.2874E-03, 1.6206E-03, 1.3961E-03, 1.2489E-03, 1.1676E-03, 1.1483E-03, 8.1465E-04, 3.4237E-04, 1.5108E-04, 2.7249E-05, 4.6263E-06
  67.500,  60.000,  15.000,  24.000, 0.803937, 1.3229E+01, 1.0600E+01, 8.7864E+00, 6.3669E+00, 4.8999E+00, 3.9420E+00, 3.2757E+00, 2.7888E+00, 1.9428E+00, 1.2995E+00, 9.6782E-01, 6.2751E-01, 4.5535E-01, 3.5583E-01, 2.9327E-01, 2.5245E-01, 1.8826E-01, 1.4680E-01, 1.2721E-01, 1.0413E-01, 8.8505E-02, 7.5790E-02, 6.4759E-02, 5.4641E-02, 3.1384E-02, 1.2404E-02, 4.9665E-03, 8.6825E-04, 1.8752E-04, 6.7253E+01, 4.1635E+01, 3.1835E+01, 1.8614E+01, 1.1610E+01, 7.9187E+00, 5.6100E+00, 4.2273E+00, 1.8681E+00, 8.8990E-01, 4.9420E-01, 2.3534E-01, 1.2558E-01, 7.8803E-02, 4.9473E-02, 3.3593E-02, 1.3419E-02, 5.0563E-03, 3.0460E-03, 1.7696E-03, 1.3887E-03, 1.1688E-03, 1.0434E-03, 9.8251E-04, 6.1762E-04, 2.2993E-04, 9.3989E-05, 1.5418E-05, 2.4975E-06
  67.500,  84.000,  15.000,  24.000, 0.803937, 1.4307E-01, 1.2590E-01, 1.1267E-01, 9.2595E-02, 7.8540E-02, 6.8431E-02, 6.0685E-02, 5.4223E-02, 4.0754E-02, 2.8277E-02, 2.0958E-02, 1.2793E-02, 8.4562E-03, 5.9031E-03, 4.2988E-03, 3.2647E-03, 1.6978E-03, 7.9627E-04, 4.6117E-04, 2.1234E-04, 1.1937E-04, 7.1715E-05, 4.3811E-05, 2.5313E-05, 2.5987E-06, 1.4579E-08, 0.0000E+00, 0.0000E+00, 0.0000E+00, 4.1207E-01, 2.9004E-01, 2.4296E-01, 1.6814E-01, 1.1826E-01, 8.6721E-02, 6.9361E-02, 6.0328E-02, 3.3620E-02, 1.8726E-02, 1.1484E-02, 5.8489E-03, 3.2124E-03, 2.0282E-03, 1.2635E-03, 8.4358E-04, 3.1643E-04, 9.9384E-05, 4.4513E-05, 1.3379E-05, 6.3966E-06, 3.5237E-06, 2.2005E-06, 1.5533E-06, 3.3220E-07, 1.2425E-09, 0.0000E+00, 0.0000E+00, 0.0000E+00
  67.500, 108.000,  15.000,  24.000, 0.803937, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00
  67.500, 132.000,  15.000,  24.000, 0.803937, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00
  67.500, 156.000,  15.000,  24.000, 0.803937, 1.0123E-03, 1.0003E-03, 9.8856E-04, 9.6360E-04, 9.4006E-04, 9.1847E-04, 9.0287E-04, 8.9496E-04, 8.7693E-04, 8.4295E-04, 8.1267E-04, 7.6724E-04, 7.3422E-04, 7.0944E-04, 6.8587E-04, 6.5762E-04, 5.6867E-04, 4.4166E-04, 3.4262E-04, 2.1934E-04, 1.4984E-04, 1.0603E-04, 7.7098E-05, 5.4562E-05, 1.7061E-05, 2.7073E-06, 5.7297E-07, 0.0000E+00, 0.0000E+00, 2.7208E-04, 2.1562E-04, 2.5228E-04, 2.4740E-04, 2.2482E-04, 2.0781E-04, 1.1578E-04, 5.2348E-05, 6.7650E-05, 6.8199E-05, 5.4149E-05, 3.8622E-05, 2.8433E-05, 2.1672E-05, 2.5463E-05, 3.1077E-05, 2.8422E-05, 2.2944E-05, 1.7220E-05, 8.8994E-06, 5.4453E-06, 3.5269E-06, 2.3709E-06, 2.1457E-06, 7.0144E-07, 9.7425E-08, 1.5464E-08, 0.0000E+00, 0.0000E+00
  67.500, 180.000,  15.000,  24.000, 0.803937, 1.3367E-02, 1.3236E-02, 1.3121E-02, 1.2913E-02, 1.2748E-02, 1.2632E-02, 1.2528E-02, 1.2406E-02, 1.2121E-02, 1.1903E-02, 1.1778E-02, 1.1580E-02, 1.1416E-02, 1.1269E-02, 1.1120E-02, 1.0954E-02, 1.0512E-02, 9.9671E-03, 9.5153E-03, 8.8561E-03, 8.4241E-03, 7.9783E-03, 7.3922E-03, 6.7291E-03, 4.8213E-03, 2.6168E-03, 1.3103E-03, 2.8394E-04, 6.9313E-05, 2.9645E-03, 2.3564E-03, 2.2520E-03, 1.9444E-03, 1.3947E-03, 9.7566E-04, 1.1086E-03, 1.3196E-03, 6.8750E-04, 2.7488E-04, 2.2896E-04, 1.7327E-04, 1.5485E-04, 1.4041E-04, 1.5750E-04, 1.7419E-04, 1.2601E-04, 9.5407E-05, 8.5940E-05, 5.1197E-05, 3.6710E-05, 5.2819E-05, 6.4421E-05, 6.8154E-05, 5.9715E-05, 3.2903E-05, 2.0844E-05, 4.6392E-06, 8.4937E-07
  67.500, 204.000,  15.000,  24.000, 0.803937, 1.2657E-01, 1.2593E-01, 1.2541E-01, 1.2462E-01, 1.2394E-01, 1.2324E-01, 1.2254E-01, 1.2184E-01, 1.2028E-01, 1.1896E-01, 1.1807E-01, 1.1648E-01, 1.1495E-01, 1.1334E-01, 1.1181E-01, 1.1036E-01, 1.0654E-01, 1.0169E-01, 9.7481E-02, 8.9226E-02, 8.1108E-02, 7.3202E-02, 6.5546E-02, 5.7923E-02, 3.8002E-02, 1.8132E-02, 8.4613E-03, 1.8859E-03, 5.0175E-04, 1.4493E-02, 1.1572E-02, 9.2924E-03, 6.7698E-03, 6.9471E-03, 7.0662E-03, 6.9274E-03, 7.0565E-03, 3.8366E-03, 1.8288E-03, 1.7346E-03, 1.4773E-03, 1.5729E-03, 1.6383E-03, 1.4402E-03, 1.4530E-03, 1.1262E-03, 8.4769E-04, 8.3613E-04, 8.1629E-04, 8.0758E-04, 7.7511E-04, 7.5677E-04, 7.6750E-04, 5.8036E-04, 2.7308E-04, 1.3604E-04, 2.8932E-05, 5.7732E-06
  67.500, 228.000,  15.000,  24.000, 0.803937, 2.9830E+00, 2.6479E+00, 2.3935E+00, 2.0142E+00, 1.7470E+00, 1.5504E+00, 1.3968E+00, 1.2686E+00, 1.0049E+00, 7.5727E-01, 6.0248E-01, 4.1471E-01, 3.0855E-01, 2.4361E-01, 2.0172E-01, 1.7397E-01, 1.2938E-01, 9.9475E-02, 8.4767E-02, 6.7470E-02, 5.6320E-02, 4.7556E-02, 4.0065E-02, 3.3375E-02, 1.8813E-02, 7.5648E-03, 3.1157E-03, 5.4701E-04, 1.1575E-04, 8.0888E+00, 5.6291E+00, 4.6269E+00, 3.1536E+00, 2.2786E+00, 1.7022E+00, 1.3898E+00, 1.1852E+00, 6.5582E-01, 3.7855E-01, 2.5467E-01, 1.3991E-01, 8.0633E-02, 5.2329E-02, 3.3428E-02, 2.2991E-02, 9.4887E-03, 3.7346E-03, 2.3263E-03, 1.3004E-03, 9.6260E-04, 8.0111E-04, 7.0234E-04, 6.3835E-04, 3.7198E-04, 1.3361E-04, 5.8225E-05, 9.8437E-06, 1.5622E-06
