timestamp,temperature,rate0,rate1,rate2,rate3,ratev,hv_level,veto_level,id_bit,pps_active,suspended,power_on,scenario,longitude,latitude
1665767725.007233,31,37,5,12,25,17,2827,2304,0,1,0,0,14,-11.27158504488849,-4.119836642728936
1665770400.008575,10,0,0,0,0,0,0,0,0,1,0,1,0,154.37966735265883,0.3000340150576763
1665770429.2554421,12,0,0,0,0,0,3000,1900,0,1,0,0,3,155.44662879510895,1.8125794151587966
1665770450.4342082,13,62,0,0,0,0,3000,1900,0,1,0,0,3,156.22080314109175,2.906830899109749
1665770471.6129742,14,60,0,0,0,0,3000,1900,0,1,0,0,3,156.99583262594507,4.000993333328342
1665770492.7917402,14,60,0,0,0,0,3000,1900,0,1,0,0,3,157.77380390340664,5.093779818515025
1665770513.9705062,15,60,0,0,0,0,3000,1900,0,1,0,0,3,158.554873355214,6.18536006163809
1665770535.149272,15,62,0,0,0,0,3000,1900,0,1,0,0,3,159.33882989883466,7.275645774813509
1665770556.328038,16,60,0,0,0,0,3000,1900,0,1,0,0,3,160.12692392381695,8.36405048666625
1665770577.506804,16,60,0,0,0,0,3000,1900,0,1,0,0,3,160.9200984622112,9.45057222946492
1665770616.838798,17,28,0,0,0,0,0,0,0,1,1,0,12,162.40886662417867,11.461768364029274
1665770667.2644312,18,0,0,0,0,0,0,0,0,1,0,0,11,164.35150775827432,14.02642891459503
1665770688.4431973,18,0,0,0,0,0,4000,1000,0,1,0,0,0,165.18154858458016,15.097510308727932
1665770709.621963,19,0,0,0,0,0,4000,1000,0,1,0,0,0,166.02096606964895,16.164946804743504
1665770730.800729,19,0,0,0,0,0,4000,1000,0,1,0,0,0,166.8699108390019,17.22800528585844
1665770751.979495,19,0,0,0,0,0,4000,1000,0,1,0,0,0,167.72916990007386,18.286950784615446
1665770774.1667738,19,0,0,0,0,0,2827,2304,0,1,0,0,14,168.64227687377647,19.390231569740855
1665770795.3455396,20,48,6,20,46,32,2827,2304,0,1,0,0,14,169.52650584155109,20.438570468180433
1665770816.5243056,20,53,6,20,45,31,2827,2304,0,1,0,0,14,170.42378162539853,21.48060616135727
1665770837.7030716,20,43,6,20,40,28,2827,2304,0,1,0,0,14,171.33511171694016,22.51700802269229
1665770858.8818376,20,48,6,21,43,32,2827,2304,0,1,0,0,14,172.26079909331077,23.547323837169838
1665770880.0606036,21,50,6,19,45,31,2827,2304,0,1,0,0,14,173.2031724476022,24.57047000511532
1665770901.2393694,21,43,6,20,39,27,2827,2304,0,1,0,0,14,174.16189139172556,25.586253647846657
1665770922.4181354,21,48,6,19,42,30,2827,2304,0,1,0,0,14,175.13826886803898,26.59401230830221
1665770964.7756674,21,36,8,24,34,27,2827,2304,0,1,0,0,14,177.14782701374884,28.58485004429402
1665770985.9544334,21,45,7,22,42,29,2827,2304,0,1,0,0,14,178.18375667857322,29.566255383821236
1665771007.1331992,22,47,7,23,42,31,2827,2304,0,1,0,0,14,179.24108727516744,30.538305596633222
1665771028.3119652,22,49,7,23,45,30,2827,2304,0,1,0,0,14,-179.6789358158316,31.499507882107846
1665771049.4907312,22,48,8,26,42,33,2827,2304,0,1,0,0,14,-178.57500827834298,32.4500118131587
1665771070.6694973,22,52,8,25,46,36,2827,2304,0,1,0,0,14,-177.44584788857833,33.388457275973224
1665771091.8482633,22,49,9,26,44,34,2827,2304,0,1,0,0,14,-176.29107844722836,34.314741595320015
1665771113.027029,22,43,10,26,39,31,2827,2304,0,1,0,0,14,-175.10812089329718,35.22760519621469
1665771134.205795,23,47,9,29,41,34,2827,2304,0,1,0,0,14,-173.8970711434183,36.127382794960305
1665771155.384561,23,44,10,28,38,33,2827,2304,0,1,0,0,14,-172.65648606931398,37.01222845839125
1665771261.278391,23,41,15,35,41,37,2827,2304,0,1,0,0,14,-165.96874688442284,41.18851838118784
1665771282.457157,23,39,16,32,37,34,2827,2304,0,1,0,0,14,-164.52727894421986,41.967631703981965
1665771324.814689,24,34,19,34,34,36,2827,2304,0,1,0,0,14,-161.5310914854307,43.46199259868757
1665771345.9934547,24,37,20,33,38,38,2827,2304,0,1,0,0,14,-159.97487314275,44.17462870202739
1665771388.3509867,24,32,20,32,30,31,2827,2304,0,1,0,0,14,-156.7456018885697,45.5269110223669
1665771451.8872845,24,49,25,50,44,49,2827,2304,0,1,0,0,14,-151.60075863259124,47.35130076546497
1665771473.0660505,25,37,25,40,36,42,2827,2304,0,1,0,0,14,-149.80643824215176,47.90064841690483
1665771494.2448165,25,32,26,36,33,37,2827,2304,0,1,0,0,14,-147.97268040304087,48.418114442090896
1665771515.4235826,25,48,26,52,42,49,2827,2304,0,1,0,0,14,-146.1015050985381,48.90332091933094
1665771557.7811143,25,32,27,32,31,39,2827,2304,0,1,0,0,14,-142.24923443454142,49.77033647584352
1665771621.3174124,25,46,32,47,41,53,2827,2304,0,1,0,0,14,-136.22718661961457,50.79694883204733
1665771663.6749442,25,28,24,30,29,35,2827,2304,0,1,0,0,14,-132.0781894956866,51.28623408713176
1665771684.8537102,26,59,37,56,51,63,2827,2304,0,1,0,0,14,-129.97340660713024,51.47075983710352
1665771727.2112422,26,26,25,28,27,34,2827,2304,0,1,0,0,14,-125.72057123774081,51.715022081127586
1665771769.568774,26,34,32,36,34,41,2827,2304,0,1,0,0,14,-121.43652456229357,51.79148436435025
1665771811.926306,26,40,31,48,39,48,2827,2304,0,1,0,0,14,-117.15359253710373,51.698015100267206
1665771854.283838,26,35,27,41,31,38,2827,2304,0,1,0,0,14,-112.90612171465804,51.43729200564873
1665771875.4626038,26,40,33,49,38,49,2827,2304,0,1,0,0,14,-110.80501147616661,51.245184372248005
1665771917.8201358,27,29,29,30,26,34,2827,2304,0,1,0,0,14,-106.66653276652534,50.739319349526475
1665771938.9989018,27,37,32,49,38,46,2827,2304,0,1,0,0,14,-104.6356180956934,50.42704393573715
1665771960.1776679,27,36,29,41,32,41,2827,2304,0,1,0,0,14,-102.63432788231034,50.07781207345168
1665772002.5351996,27,28,27,31,28,35,2827,2304,0,1,0,0,14,-98.72787363734113,49.267762255111926
1665772023.7139657,27,34,30,42,36,41,2827,2304,0,1,0,0,14,-96.82772347046487,48.81029893122543
1665772044.8927317,27,60,39,76,55,66,2827,2304,0,1,0,0,14,-94.96437312958939,48.31857159519367
1665772066.0714977,27,51,39,59,49,56,2827,2304,0,1,0,0,14,-93.13939114929558,47.79549031768894
1665772108.4290295,28,37,29,37,36,41,2827,2304,0,1,0,0,14,-89.60743183909892,46.65502925503244
1665772129.6077955,28,48,35,49,42,51,2827,2304,0,1,0,0,14,-87.90167239483705,46.04079687862043
1665772171.9653275,28,25,26,28,26,33,2827,2304,0,1,0,0,14,-84.60974244816275,44.73200763713629
1665772214.3228593,28,40,30,38,36,45,2827,2304,0,1,0,0,14,-81.4762552831675,43.321688815733
1665772256.6803913,28,33,27,33,32,35,2827,2304,0,1,0,0,14,-78.49693216994561,41.82036452266155
1665772299.0379233,28,48,28,43,43,44,2827,2304,0,1,0,0,14,-75.66558614029546,40.235585762706314
1665772341.3954551,29,58,30,52,51,51,2827,2304,0,1,0,0,14,-72.97358537630669,38.57610967469737
1665772362.5742211,29,33,22,29,30,33,2827,2304,0,1,0,0,14,-71.67769791532041,37.72052210087156
1665772426.110519,29,41,21,34,36,37,2827,2304,0,1,0,0,14,-67.97540376126408,35.06125564353749
1665772447.289285,29,35,18,32,33,31,2827,2304,0,1,0,0,14,-66.79907519389101,34.14676586061463
1665772468.468051,29,45,18,37,40,34,2827,2304,0,1,0,0,14,-65.64996239744568,33.21895811274153
1665772510.825583,29,37,14,29,34,29,2827,2304,0,1,0,0,14,-63.428756949996874,31.327278435278018
1665772553.1831148,30,38,13,28,33,29,2827,2304,0,1,0,0,14,-61.302348835699895,29.39289779886234
1665772574.3618808,30,43,12,27,36,31,2827,2304,0,1,0,0,14,-60.271380008772596,28.410682514560484
1665772595.5406468,30,48,9,26,40,31,2827,2304,0,1,0,0,14,-59.26183684829493,27.419592779810273
1665772616.7194128,30,54,9,25,37,32,2827,2304,0,1,0,0,14,-58.271178207624345,26.419269140020226
1665772637.8981786,30,47,9,24,36,27,2827,2304,0,1,0,0,14,-57.29887325224438,25.411157946932203
1665772659.0769446,30,48,9,22,35,25,2827,2304,0,1,0,0,14,-56.34450012934226,24.39571449520278
1665772701.4344766,30,44,8,20,36,24,2827,2304,0,1,0,0,14,-54.4842221815104,22.342308410130236
1665772722.6132426,30,49,7,19,34,25,2827,2304,0,1,0,0,14,-53.57678590897489,21.30680019985426
1665772743.7920084,30,46,6,18,34,24,2827,2304,0,1,0,0,14,-52.68273224982893,20.264243103253513
1665772764.9707744,30,46,7,19,37,27,2827,2304,0,1,0,0,14,-51.8023981786898,19.216541165951266
1665772786.1495404,30,49,6,19,36,24,2827,2304,0,1,0,0,14,-50.93368589547804,18.164203308661705
1665772807.3283064,31,45,7,17,36,24,2827,2304,0,1,0,0,14,-50.07648054508881,17.10620796688342
1665772828.5070724,31,46,5,15,32,23,2827,2304,0,1,0,0,14,-49.22967306854122,16.0439298035325
1665772849.6858385,31,48,6,18,32,25,2827,2304,0,1,0,0,14,-48.393242462508745,14.977855773621195
1665772870.8646042,31,47,5,15,33,22,2827,2304,0,1,0,0,14,-47.565828430621664,13.907551971147752
1665772892.0433702,31,47,6,16,30,22,2827,2304,0,1,0,0,14,-46.74648520563042,12.834159757562334
1665772913.2221363,31,49,6,16,34,23,2827,2304,0,1,0,0,14,-45.93537041655295,11.75766037135687
1665772934.4009023,31,40,5,14,29,19,2827,2304,0,1,0,0,14,-45.130502899575106,10.677551525429443
1665772955.5796683,31,44,5,15,31,19,2827,2304,0,1,0,0,14,-44.33187517043285,9.59515248638091
1665772976.758434,31,47,6,15,32,21,2827,2304,0,1,0,0,14,-43.53922157432502,8.510601964458942
1665772997.9372,31,43,5,16,30,21,2827,2304,0,1,0,0,14,-42.75191206618691,7.423928993416266
1665773019.115966,31,47,6,17,33,23,2827,2304,0,1,0,0,14,-41.9679736800754,6.335161399810065
1665773040.294732,31,44,6,17,31,21,2827,2304,0,1,0,0,14,-41.18821867922097,5.245372214209059
1665773061.473498,32,46,6,16,32,21,2827,2304,0,1,0,0,14,-40.41160126331955,4.15449823561897
1665773082.6522639,32,50,6,16,30,22,2827,2304,0,1,0,0,14,-39.63680834184782,3.062299691694735
1665773103.83103,32,46,7,18,31,24,2827,2304,0,1,0,0,14,-38.864459201776675,1.9693137107953869
1665773125.009796,32,36,5,12,25,19,2827,2304,0,1,0,0,14,-38.09281421700375,0.8760325339050375
1665775800.015533,11,0,0,0,0,0,0,0,0,1,0,1,0,127.55109942929387,-4.700803406213613
1665775829.262321,13,0,0,0,0,0,3000,1900,0,1,0,0,3,128.6232634747262,-3.1910183216839054
1665775850.4410295,14,60,0,0,0,0,3000,1900,0,1,0,0,3,129.39719527353873,-2.0964815157828744
1665775871.619738,15,58,0,0,0,0,3000,1900,0,1,0,0,3,130.1701238109602,-1.001347569543706
1665775892.7984467,15,54,0,0,0,0,3000,1900,0,1,0,0,3,130.942379823496,0.09372169742432163
1665775913.9771552,16,62,0,0,0,0,3000,1900,0,1,0,0,3,131.71500007650596,1.188362024957451
1665775935.1558638,16,58,0,0,0,0,3000,1900,0,1,0,0,3,132.4884162970193,2.283229152571068
1665775956.3345723,17,62,0,0,0,0,3000,1900,0,1,0,0,3,133.26270027044865,3.37739737118165
1665775977.5132809,17,58,0,0,0,0,3000,1900,0,1,0,0,3,134.0389253937706,4.471360721277617
1665776016.8451684,18,27,0,0,0,0,0,0,0,1,1,0,12,135.4882728892216,6.498947709384166
1665776067.270665,19,0,0,0,0,0,0,0,0,1,0,0,11,137.365439247049,9.090462348497757
1665776088.4493735,19,0,0,0,0,0,4000,1000,0,1,0,0,0,138.1623754409469,10.175614964906872
1665776109.628082,19,0,0,0,0,0,4000,1000,0,1,0,0,0,138.96513468012975,11.258045455267528
1665776130.8067906,20,0,0,0,0,0,4000,1000,0,1,0,0,0,139.775030593081,12.338152941689108
1665776151.9854991,20,0,0,0,0,0,4000,1000,0,1,0,0,0,140.59167831382175,13.414612349465024
1665776174.1727178,20,0,0,0,0,0,2827,2304,0,1,0,0,14,141.45589763543472,14.538558349956203
1665776195.3514264,20,48,6,17,40,30,2827,2304,0,1,0,0,14,142.2900710277672,15.608134172904117
1665776216.530135,21,47,6,19,43,29,2827,2304,0,1,0,0,14,143.134206693798,16.673728296276575
1665776237.7088435,21,38,5,18,39,25,2827,2304,0,1,0,0,14,143.98770934900617,17.73444103525735
1665776258.887552,21,49,5,17,41,28,2827,2304,0,1,0,0,14,144.8527266538429,18.790759803598768
1665776280.0662606,21,49,6,18,40,26,2827,2304,0,1,0,0,14,145.7299851602667,19.841898351093025
1665776301.2449691,21,50,5,18,43,29,2827,2304,0,1,0,0,14,146.61971991173803,20.88768511338627
1665776322.4236777,22,48,5,19,41,28,2827,2304,0,1,0,0,14,147.52222380744803,21.927748349457715
1665776343.6023862,22,42,6,17,38,28,2827,2304,0,1,0,0,14,148.4403714311496,22.961384386606284
1665776364.7810948,22,43,6,18,38,26,2827,2304,0,1,0,0,14,149.37374628302427,23.988740247132103
1665776385.9598033,22,48,6,19,38,29,2827,2304,0,1,0,0,14,150.32274320723576,25.00806173740713
1665776407.138512,22,49,6,18,42,29,2827,2304,0,1,0,0,14,151.28862282286462,26.021005929729032
1665776428.3172204,22,51,5,19,41,31,2827,2304,0,1,0,0,14,152.27310332856845,27.025519912717428
1665776449.495929,23,52,5,19,43,33,2827,2304,0,1,0,0,14,153.27643558407647,28.021837565521086
1665776470.6746376,23,45,7,21,43,32,2827,2304,0,1,0,0,14,154.30020909560616,29.008826118004492
1665776491.8533463,23,46,6,20,38,31,2827,2304,0,1,0,0,14,155.34518219600014,29.986250331498347
1665776534.2107635,23,46,7,22,41,32,2827,2304,0,1,0,0,14,157.50196269736642,31.91012711942284
1665776555.389472,23,48,7,21,44,32,2827,2304,0,1,0,0,14,158.61695105730405,32.85544661314963
1665776576.5681806,23,51,7,23,42,33,2827,2304,0,1,0,0,14,159.7571102437801,33.78909527202551
1665776597.746889,23,52,8,22,44,33,2827,2304,0,1,0,0,14,160.92355669442756,34.709394010476196
1665776618.9255977,24,45,9,24,42,31,2827,2304,0,1,0,0,14,162.1186930468057,35.61713965845399
1665776661.2830148,24,34,9,25,35,29,2827,2304,0,1,0,0,14,164.59603184388837,37.388553733215524
1665776682.4617233,24,45,10,27,42,34,2827,2304,0,1,0,0,14,165.8808931476603,38.25088993881033
1665776703.640432,24,43,10,27,38,32,2827,2304,0,1,0,0,14,167.19841418581217,39.09717736947881
1665776724.8191404,24,48,11,30,42,33,2827,2304,0,1,0,0,14,168.549323982625,39.92565471705651
1665776745.997849,24,50,12,29,41,36,2827,2304,0,1,0,0,14,169.93522807570315,40.73557833282983
1665776767.1765575,24,50,13,32,47,38,2827,2304,0,1,0,0,14,171.35626480828614,41.52653338104001
1665776788.355266,24,46,12,29,38,34,2827,2304,0,1,0,0,14,172.8141680044605,42.296485606324204
1665776809.533975,24,36,14,30,34,35,2827,2304,0,1,0,0,14,174.30964704202142,43.04569681717869
1665776830.7126834,25,33,13,29,32,32,2827,2304,0,1,0,0,14,175.84293631158386,43.771739952671155
1665776873.0701005,25,37,15,32,37,33,2827,2304,0,1,0,0,14,179.02840480639705,45.15219274246126
1665776894.248809,25,42,17,33,37,37,2827,2304,0,1,0,0,14,-179.32025718073317,45.804461635397
1665776936.6062262,25,35,18,32,34,34,2827,2304,0,1,0,0,14,-175.89588327089038,47.025134154085386
1665776978.9636433,25,38,19,37,37,37,2827,2304,0,1,0,0,14,-172.31217982007317,48.12711183918337
1665777021.3210604,25,34,23,35,35,35,2827,2304,0,1,0,0,14,-168.5748376178887,49.10163026512402
1665777042.499769,25,36,21,31,34,34,2827,2304,0,1,0,0,14,-166.651009549189,49.537989596397495
1665777063.6784775,26,34,25,37,35,40,2827,2304,0,1,0,0,14,-164.69277695606968,49.93821259226843
1665777106.0358946,26,30,24,34,32,35,2827,2304,0,1,0,0,14,-160.6805467456867,50.6281806808508
1665777127.2146034,26,42,25,43,37,44,2827,2304,0,1,0,0,14,-158.63252385395901,50.91528990358897
1665777148.393312,26,36,29,38,35,42,2827,2304,0,1,0,0,14,-156.5592635119773,51.163457463295366
1665777169.5720205,26,42,28,40,37,45,2827,2304,0,1,0,0,14,-154.4646496087423,51.37064834416772
1665777190.750729,26,36,27,37,37,43,2827,2304,0,1,0,0,14,-152.35294144710426,51.537926323927614
1665777275.4655633,27,25,24,25,25,31,2827,2304,0,1,0,0,14,-143.80369798650574,51.7853072572891
1665777296.6442719,27,27,27,28,28,34,2827,2304,0,1,0,0,14,-141.66121731589186,51.74190257776324
1665777317.8229804,27,38,31,41,39,46,2827,2304,0,1,0,0,14,-139.52547509038084,51.656013829742605
1665777339.001689,27,42,32,40,40,47,2827,2304,0,1,0,0,14,-137.39998060300525,51.52880989856795
1665777381.359106,27,30,27,33,32,39,2827,2304,0,1,0,0,14,-133.1969651887126,51.149919864272334
1665777402.5378146,27,39,33,35,35,44,2827,2304,0,1,0,0,14,-131.12554106880768,50.89900580816838
1665777423.7165232,27,32,28,31,31,35,2827,2304,0,1,0,0,14,-129.07927245513065,50.60931012672211
1665777444.895232,27,40,32,40,38,43,2827,2304,0,1,0,0,14,-127.06030307653839,50.2812479998249
1665777466.0739405,27,34,30,36,32,41,2827,2304,0,1,0,0,14,-125.07210573677798,49.915318508100235
1665777508.4313576,28,29,28,28,27,34,2827,2304,0,1,0,0,14,-121.19563831336724,49.07487232968968
1665777529.6100662,28,32,28,31,33,36,2827,2304,0,1,0,0,14,-119.31152942340766,48.602818679185944
1665777550.7887747,28,31,32,30,31,38,2827,2304,0,1,0,0,14,-117.46448291540575,48.097102318924634
1665777614.3249004,28,34,30,35,34,40,2827,2304,0,1,0,0,14,-112.15875335405498,46.39357790100776
1665777699.0397346,28,32,27,30,30,34,2827,2304,0,1,0,0,14,-105.64309840897148,43.73296769656085
1665777720.2184432,28,35,28,33,32,37,2827,2304,0,1,0,0,14,-104.11287494068976,43.00607087325634
1665777741.397152,29,44,30,40,41,43,2827,2304,0,1,0,0,14,-102.62039611796995,42.25613668885753
1665777762.5758605,29,48,33,46,43,49,2827,2304,0,1,0,0,14,-101.16584295532316,41.48568697238332
1665777783.754569,29,45,30,46,42,47,2827,2304,0,1,0,0,14,-99.74765300317738,40.69431857568401
1665777826.1119862,29,39,25,33,34,38,2827,2304,0,1,0,0,14,-97.01694143486276,39.05552981738926
1665777847.2906947,29,35,28,33,32,35,2827,2304,0,1,0,0,14,-95.70211160299756,38.208981330831364
1665777868.4694033,29,28,25,28,28,31,2827,2304,0,1,0,0,14,-94.41982641680848,37.3467480514858
1665777889.6481118,29,29,24,30,29,31,2827,2304,0,1,0,0,14,-93.16915037690497,36.46812854583769
1665777910.8268204,29,38,26,35,38,38,2827,2304,0,1,0,0,14,-91.9479587830673,35.57551154964926
1665777932.005529,29,37,22,37,36,35,2827,2304,0,1,0,0,14,-90.75570599644479,34.6682963111495
1665777953.1842375,29,36,23,34,34,36,2827,2304,0,1,0,0,14,-89.59102446832367,33.747911427156424
1665777995.5416546,30,42,20,37,37,35,2827,2304,0,1,0,0,14,-87.34192158768202,31.870375672556538
1665778016.7203631,30,41,18,34,34,31,2827,2304,0,1,0,0,14,-86.25363137477916,30.914194693966326
1665778059.0777805,30,35,18,30,30,29,2827,2304,0,1,0,0,14,-84.14615581765858,28.970797649132795
1665778101.4351976,30,50,15,33,38,32,2827,2304,0,1,0,0,14,-82.12347852679154,26.989615005311926
1665778122.6139061,30,52,15,31,43,35,2827,2304,0,1,0,0,14,-81.14076221602653,25.985832421340238
1665778143.7926147,30,42,13,28,35,29,2827,2304,0,1,0,0,14,-80.1763408726776,24.973963597522776
1665778164.9713233,30,50,13,28,39,30,2827,2304,0,1,0,0,14,-79.22929564356176,23.95515725066136
1665778186.1500318,30,47,12,28,37,32,2827,2304,0,1,0,0,14,-78.29805863577077,22.929143407122854
1665778228.507449,31,45,10,26,38,29,2827,2304,0,1,0,0,14,-76.48053307463246,20.85785387195358
1665778249.6861575,31,48,9,24,37,27,2827,2304,0,1,0,0,14,-75.59287170372542,19.81317429533533
1665778270.864866,31,45,9,23,35,27,2827,2304,0,1,0,0,14,-74.71753489543053,18.763550352463543
1665778292.0435746,31,46,9,23,31,26,2827,2304,0,1,0,0,14,-73.85408691517236,17.708776501651926
1665778313.2222831,31,51,8,22,34,27,2827,2304,0,1,0,0,14,-73.00111315798893,16.648842415743268
1665778334.4009917,31,47,7,20,36,26,2827,2304,0,1,0,0,14,-72.15917725770049,15.584785033724643
1665778355.5797002,31,46,8,20,32,22,2827,2304,0,1,0,0,14,-71.32675838945303,14.517113059977984
1665778376.758409,31,47,7,21,33,24,2827,2304,0,1,0,0,14,-70.50280100269035,13.445189999685278
1665778397.9371176,31,49,7,19,33,25,2827,2304,0,1,0,0,14,-69.68688472904233,12.36995645025769
1665778419.1158261,31,42,6,16,33,23,2827,2304,0,1,0,0,14,-68.87860088765648,11.29209592817053
1665778440.2945347,31,48,7,18,32,25,2827,2304,0,1,0,0,14,-68.07667843711265,10.211112744090144
1665778461.4732432,31,47,8,18,31,23,2827,2304,0,1,0,0,14,-67.28120583598815,9.127473895604622
1665778482.6519518,31,47,7,20,33,24,2827,2304,0,1,0,0,14,-66.49016734187072,8.042040460621738
1665778503.8306603,32,48,5,15,30,21,2827,2304,0,1,0,0,14,-65.70425991869133,6.954726130863033
1665778525.009369,32,34,4,13,27,17,2827,2304,0,1,0,0,14,-64.92275799187048,5.865824058182748
1665781200.014801,11,0,0,0,0,0,0,0,0,1,0,1,0,100.66758600952892,-9.676672203793727
1665781229.261547,13,0,0,0,0,0,3000,1900,0,1,0,0,3,101.76299363460092,-8.17653535633386
1665781250.4402254,14,58,0,0,0,0,3000,1900,0,1,0,0,3,102.5503407116711,-7.087443047207208
1665781271.6189036,15,58,0,0,0,0,3000,1900,0,1,0,0,3,103.33429555331635,-5.997616281804858
1665781292.7975817,16,62,0,0,0,0,3000,1900,0,1,0,0,3,104.1142320610676,-4.905697304982258
1665781313.97626,16,58,0,0,0,0,3000,1900,0,1,0,0,3,104.89168401202198,-3.812326799259279
1665781335.1549382,17,62,0,0,0,0,3000,1900,0,1,0,0,3,105.6665344556405,-2.7185063940565968
1665781356.3336163,17,60,0,0,0,0,3000,1900,0,1,0,0,3,106.44041662815964,-1.6236360019921914
1665781377.5122945,18,60,0,0,0,0,3000,1900,0,1,0,0,3,107.2127259807636,-0.5287975966451495
1665781416.8441255,18,29,0,0,0,0,0,0,0,1,1,0,12,108.64741234604186,1.504901458438401
1665781467.2695498,19,0,0,0,0,0,0,0,0,1,0,0,11,110.49161072534547,4.110357588417588
1665781488.448228,19,0,0,0,0,0,4000,1000,0,1,0,0,0,111.26955443085382,5.203237717772097
1665781509.6269062,20,0,0,0,0,0,4000,1000,0,1,0,0,0,112.05059896620095,6.294812940599597
1665781530.8055844,20,0,0,0,0,0,4000,1000,0,1,0,0,0,112.83497033602782,7.385317289958236
1665781551.9842627,20,0,0,0,0,0,4000,1000,0,1,0,0,0,113.62384227441089,8.473622560796535
1665781574.1714492,20,0,0,0,0,0,2827,2304,0,1,0,0,14,114.45587889867447,9.611397925532637
1665781595.3501275,21,49,5,17,41,30,2827,2304,0,1,0,0,14,115.25530922257778,10.695220903576116
1665781616.5288057,21,46,5,18,45,31,2827,2304,0,1,0,0,14,116.0616489536584,11.776409471305147
1665781637.707484,21,49,4,18,41,31,2827,2304,0,1,0,0,14,116.87436477368236,12.85497071117967
1665781680.0648403,22,45,4,16,38,27,2827,2304,0,1,0,0,14,118.52413950351975,15.001608768962473
1665781701.2435186,22,45,4,16,40,28,2827,2304,0,1,0,0,14,119.36255821044291,16.06886293882712
1665781722.4221966,22,49,5,19,41,29,2827,2304,0,1,0,0,14,120.21058787852519,17.13246079847651
1665781743.600875,22,45,5,17,36,25,2827,2304,0,1,0,0,14,121.06881028268596,18.191896932104815
1665781764.7795532,22,47,4,18,38,28,2827,2304,0,1,0,0,14,121.93934770166199,19.246049966928034
1665781785.9582314,22,48,5,17,39,28,2827,2304,0,1,0,0,14,122.82126566837547,20.29481138402822
1665781807.1369095,22,44,6,19,40,28,2827,2304,0,1,0,0,14,123.71712988040818,21.33828477733936
1665781828.3155878,23,48,5,19,40,27,2827,2304,0,1,0,0,14,124.62640531405867,22.375328052369667
1665781849.494266,23,51,5,19,43,30,2827,2304,0,1,0,0,14,125.55074823562245,23.40611754000268
1665781870.672944,23,48,5,17,42,29,2827,2304,0,1,0,0,14,126.4906569798095,24.430548895796825
1665781891.8516223,23,46,5,17,37,28,2827,2304,0,1,0,0,14,127.4467854734248,25.447069724264075
1665781913.0303006,23,47,5,19,38,28,2827,2304,0,1,0,0,14,128.4210106226237,26.45632002983302
1665781955.387657,23,41,5,20,35,26,2827,2304,0,1,0,0,14,130.42559620539578,28.449234634903572
1665781976.5663352,23,47,6,22,38,31,2827,2304,0,1,0,0,14,131.45786441767257,29.43210262448552
1665781997.7450135,24,47,5,21,43,32,2827,2304,0,1,0,0,14,132.51247754004433,30.405627067801195
1665782018.9236915,24,47,6,20,40,31,2827,2304,0,1,0,0,14,133.58953130358432,31.36867236837431
1665782040.1023698,24,46,8,24,39,30,2827,2304,0,1,0,0,14,134.68971053224757,32.32014624508934
1665782061.281048,24,43,7,23,39,29,2827,2304,0,1,0,0,14,135.8154859212523,33.26065876949099
1665782082.459726,24,44,6,21,41,28,2827,2304,0,1,0,0,14,136.96728109006912,34.188623436647966
1665782103.6384044,24,50,8,22,42,33,2827,2304,0,1,0,0,14,138.14563062870565,35.103372891813756
1665782124.8170826,24,45,8,24,41,31,2827,2304,0,1,0,0,14,139.35249944728818,36.005237215229435
1665782145.995761,24,46,8,24,40,32,2827,2304,0,1,0,0,14,140.5893151531237,36.89182696597141
1665782167.174439,24,43,9,24,36,30,2827,2304,0,1,0,0,14,141.85647621254753,37.76334117236065
1665782209.5317955,24,45,9,25,37,31,2827,2304,0,1,0,0,14,144.48734070123766,39.45773451949304
1665782230.7104735,25,47,10,27,40,34,2827,2304,0,1,0,0,14,145.85308014403154,40.278325019485074
1665782251.8891518,25,47,11,29,43,36,2827,2304,0,1,0,0,14,147.25455159510926,41.080515229255745
1665782273.06783,25,36,11,27,34,28,2827,2304,0,1,0,0,14,148.69106297397224,41.86203272869606
1665782315.4251864,25,44,13,30,38,34,2827,2304,0,1,0,0,14,151.67661149140534,43.36242212948637
1665782378.961221,25,42,15,32,39,36,2827,2304,0,1,0,0,14,156.44664338730698,45.43779754560183
1665782400.1398993,25,41,17,36,40,37,2827,2304,0,1,0,0,14,158.1159879406021,46.07773337019251
1665782421.3185775,25,41,17,38,37,38,2827,2304,0,1,0,0,14,159.82563875853108,46.69041272686271
1665782442.4972556,25,29,16,28,28,28,2827,2304,0,1,0,0,14,161.57507961193463,47.273938496470876
1665782463.6759338,25,43,18,38,43,41,2827,2304,0,1,0,0,14,163.36360580087552,47.82752725077648
1665782527.2119684,26,39,19,35,36,38,2827,2304,0,1,0,0,14,168.96215118101506,49.29445166322354
1665782569.569325,26,42,21,40,41,41,2827,2304,0,1,0,0,14,172.87380532506583,50.10005808573184
1665782590.748003,26,37,20,37,36,37,2827,2304,0,1,0,0,14,174.8778145770943,50.447915455699636
1665782611.9266813,26,31,22,31,31,34,2827,2304,0,1,0,0,14,176.91142194903065,50.75716222680454
1665782696.6413941,26,41,26,38,39,43,2827,2304,0,1,0,0,14,-174.72532652592625,51.59680674433755
1665782717.8200724,27,46,27,45,40,46,2827,2304,0,1,0,0,14,-172.59376952002714,51.703881914553946
