"Date/Time (UTC)","SMA"
"2022-04-01 00:53:30",417.506
"2022-04-01 03:02:09",417.493
"2022-04-01 03:47:41",417.483
"2022-04-01 10:46:53",417.452
"2022-04-01 11:37:00",417.442
"2022-04-01 12:22:32",417.438
"2022-04-01 15:53:10",417.413
"2022-04-01 22:02:21",417.389
"2022-04-02 01:22:27",417.375
"2022-04-02 04:19:02",417.354
"2022-04-02 18:15:32",417.289
"2022-04-02 21:21:14",417.278
"2022-04-03 00:51:15",417.262
"2022-04-03 05:07:47",417.24
"2022-04-03 10:00:31",417.22
"2022-04-03 12:39:50",417.21
"2022-04-03 17:12:08",417.203
"2022-04-03 22:04:52",417.187
"2022-04-04 00:03:45",417.196
"2022-04-04 06:00:24",417.175
"2022-04-04 10:48:46",417.163
"2022-04-04 18:15:13",417.139
"2022-04-04 21:20:17",417.131
"2022-04-05 01:24:05",417.111
"2022-04-05 03:30:51",417.102
"2022-04-05 10:01:19",417.082
"2022-04-05 14:16:46",417.066
"2022-04-05 17:28:01",417.058
"2022-04-05 22:02:55",417.046
"2022-04-06 02:59:38",417.03
"2022-04-06 09:58:05",417.007
"2022-04-06 16:28:33",417
"2022-04-06 21:36:58",416.986
"2022-04-07 00:34:57",416.979
"2022-04-07 10:00:07",416.953
"2022-04-07 12:39:25",416.959
"2022-04-07 17:28:02",416.954
"2022-04-07 22:09:54",416.945
"2022-04-08 02:55:15",416.932
"2022-04-08 09:12:22",416.911
"2022-04-08 16:30:13",416.893
"2022-04-09 00:33:55",416.875
"2022-04-09 06:37:20",416.861
"2022-04-09 08:24:24",416.867
"2022-04-09 18:56:51",416.827
"2022-04-10 06:02:10",416.791
"2022-04-10 14:52:39",416.764
"2022-04-11 08:21:40",416.711
"2022-04-11 08:21:40",416.711
"2022-04-11 17:19:34",416.686
"2022-04-11 20:05:27",416.68
"2022-04-11 21:53:58",416.688
"2022-04-11 22:10:22",416.687
"2022-04-12 01:05:46",416.678
"2022-04-12 07:35:47",416.669
"2022-04-12 07:35:47",416.665
"2022-04-12 16:30:58",416.651
"2022-04-12 21:05:34",416.558
"2022-04-13 00:17:43",416.609
"2022-04-13 12:30:03",416.638
"2022-04-13 17:13:30",416.609
"2022-04-13 22:08:40",416.588
"2022-04-13 23:47:08",416.585
"2022-04-14 04:12:21",416.573
"2022-04-14 06:45:14",416.574
"2022-04-14 11:39:39",416.562
"2022-04-14 17:38:40",416.568
"2022-04-14 22:57:24",416.558
"2022-04-15 00:17:41",416.555
"2022-04-15 05:12:02",416.545
"2022-04-15 12:30:06",416.521
"2022-04-15 12:30:06",416.515
"2022-04-15 17:19:26",416.501
"2022-04-15 22:08:43",416.485
"2022-04-15 23:28:52",416.494
"2022-04-16 08:37:39",416.47
"2022-04-16 13:16:35",416.453
"2022-04-16 21:20:05",416.421
"2022-04-16 22:40:45",416.426
"2022-04-17 12:37:00",416.402
"2022-04-17 17:12:23",416.41
"2022-04-17 20:32:31",416.402
"2022-04-17 20:32:31",416.401
"2022-04-18 10:13:18",416.371
"2022-04-18 11:49:30",416.37
"2022-04-18 16:47:33",416.363
"2022-04-18 21:20:12",416.354
"2022-04-18 22:40:35",416.351
"2022-04-19 05:08:48",416.341
"2022-04-19 10:44:14",416.333
"2022-04-19 17:33:17",416.293
"2022-04-19 21:51:43",416.249
"2022-04-20 04:21:33",416.301
"2022-04-20 10:12:59",416.276
"2022-04-20 11:49:00",416.273
"2022-04-20 21:03:32",416.247
"2022-04-20 22:32:16",416.249
"2022-04-21 09:28:08",416.223
"2022-04-21 12:36:34",416.218
"2022-04-21 18:39:16",416.208
"2022-04-22 03:38:51",416.19
"2022-04-22 09:55:31",416.173
"2022-04-22 11:47:17",416.166
"2022-04-22 17:50:32",416.151
"2022-04-23 02:41:35",416.13
"2022-04-23 09:06:56",416.11
"2022-04-23 12:35:50",416.081
"2022-04-23 18:38:28",417.82
"2022-04-23 20:24:02",417.814
"2022-04-24 01:09:56",417.797
"2022-04-24 03:31:05",417.836
"2022-04-24 08:38:25",417.792
"2022-04-24 13:16:17",417.783
"2022-04-24 16:30:11",417.755
"2022-04-25 04:33:47",417.696
"2022-04-25 09:12:44",417.672
"2022-04-25 12:28:26",417.657
"2022-04-25 17:22:32",417.649
"2022-04-25 20:15:40",417.635
"2022-04-26 01:04:49",417.617
"2022-04-26 03:48:12",417.604
"2022-04-26 08:19:23",417.586
"2022-04-26 08:19:23",417.583
"2022-04-26 16:15:35",417.559
"2022-04-26 19:27:17",417.547
"2022-04-27 01:56:42",417.527
"2022-04-27 04:35:40",417.506
"2022-04-27 07:48:01",417.495
"2022-04-27 12:25:13",417.452
"2022-04-27 14:23:20",417.477
"2022-04-27 17:19:21",417.461
"2022-04-28 00:23:41",417.435
"2022-04-28 03:49:13",417.42
"2022-04-28 08:36:20",417.395
"2022-04-28 13:13:20",417.357
"2022-04-28 16:15:00",417.349
"2022-04-28 17:52:17",417.342
"2022-04-29 06:12:06",417.292
"2022-04-29 09:25:42",417.277
"2022-04-29 13:38:12",417.255
"2022-04-30 01:06:35",417.203
"2022-04-30 03:48:16",417.2
"2022-04-30 13:19:17",417.167
"2022-04-30 16:30:51",417.156
"2022-05-01 00:20:47",417.132
"2022-05-01 07:38:23",417.102
"2022-05-01 12:29:50",417.084
"2022-05-01 17:02:49",417.063
"2022-05-01 17:13:41",417.06
"2022-05-01 23:33:04",417.055
"2022-05-02 05:07:01",417.03
"2022-05-02 13:18:17",417
"2022-05-02 16:31:23",416.973
"2022-05-02 21:57:30",416.963
"2022-05-02 23:35:19",417.004
"2022-05-03 04:23:01",416.995
"2022-05-03 09:16:19",416.986
"2022-05-03 12:30:06",416.971
"2022-05-03 17:03:44",416.961
"2022-05-03 22:44:31",416.989
"2022-05-04 00:38:23",416.971
"2022-05-04 03:46:56",416.962
"2022-05-04 05:24:58",416.961
"2022-05-04 08:28:35",416.955
"2022-05-04 13:18:54",416.947
"2022-05-04 16:14:53",416.939
"2022-05-04 23:47:12",416.924
"2022-05-05 04:36:38",416.909
"2022-05-05 09:11:54",416.903
"2022-05-05 10:24:09",416.898
"2022-05-05 15:36:04",416.89
"2022-05-05 21:56:35",416.875
"2022-05-05 22:41:42",416.87
"2022-05-06 03:38:29",416.858
"2022-05-06 10:00:32",416.843
"2022-05-06 13:22:16",416.833
"2022-05-06 16:23:48",416.824
"2022-05-06 21:55:01",416.83
"2022-05-07 02:46:31",416.808
"2022-05-07 04:23:47",416.824
"2022-05-07 09:33:10",416.813
"2022-05-07 12:33:42",416.808
"2022-05-07 21:05:07",416.794
"2022-05-08 03:34:20",416.767
"2022-05-08 09:36:34",416.763
"2022-05-08 14:47:08",416.76
"2022-05-08 21:56:37",416.744
"2022-05-09 04:25:24",416.738
"2022-05-09 09:33:13",416.732
"2022-05-09 12:29:14",416.727
"2022-05-09 13:59:16",416.723
"2022-05-09 21:09:22",416.712
"2022-05-10 05:14:29",416.702
"2022-05-10 10:06:00",416.692
"2022-05-10 13:17:02",416.685
"2022-05-10 14:47:06",416.683
"2022-05-10 20:18:45",416.674
"2022-05-10 20:18:45",416.674
"2022-05-11 04:27:47",416.665
"2022-05-11 12:29:35",416.664
"2022-05-11 21:07:43",416.645
"2022-05-12 05:16:39",416.635
"2022-05-12 08:28:19",416.623
"2022-05-12 13:01:01",416.606
"2022-05-13 12:21:35",416.567
"2022-05-13 15:20:32",416.562
"2022-05-13 19:30:21",416.554
"2022-05-14 00:21:45",416.541
"2022-05-14 03:37:21",416.521
"2022-05-14 10:03:51",416.519
"2022-05-14 11:41:50",416.516
"2022-05-14 12:53:40",416.509
"2022-05-14 17:56:26",416.508
"2022-05-14 18:41:48",416.528
"2022-05-15 01:05:14",416.526
"2022-05-15 04:20:57",418.535
"2022-05-15 05:40:07",418.389
"2022-05-15 09:19:08",418.314
"2022-05-15 12:13:19",418.306
"2022-05-15 19:32:37",418.333
"2022-05-15 19:32:37",418.333
"2022-05-16 00:22:00",418.341
"2022-05-16 05:14:49",418.324
"2022-05-16 10:08:40",418.311
"2022-05-16 11:25:04",418.307
"2022-05-17 01:12:18",418.282
"2022-05-17 07:41:02",418.244
"2022-05-17 10:37:47",418.198
"2022-05-17 22:46:25",418.23
"2022-05-18 08:33:45",418.201
"2022-05-18 08:33:45",418.2
"2022-05-18 11:35:23",418.191
"2022-05-18 17:09:53",418.177
"2022-05-19 01:03:44",418.151
"2022-05-19 04:50:29",418.147
"2022-05-19 09:21:00",418.132
"2022-05-19 10:48:11",418.126
"2022-05-20 00:25:59",418.094
"2022-05-20 03:39:58",418.085
"2022-05-20 09:52:48",418.062
"2022-05-20 09:59:34",418.062
"2022-05-20 16:19:28",418.045
"2022-05-20 23:38:34",418.024
"2022-05-21 06:55:31",417.998
"2022-05-21 15:32:35",417.962
"2022-05-22 10:01:05",417.882
"2022-05-22 15:33:13",417.877
"2022-05-22 20:23:12",417.857
"2022-05-23 07:45:53",417.824
"2022-05-23 09:03:26",417.82
"2022-05-23 13:53:56",417.807
"2022-05-23 16:21:37",417.805
"2022-05-23 21:11:50",417.788
"2022-05-24 00:28:05",417.781
"2022-05-24 06:54:47",417.758
"2022-05-24 13:09:12",417.739
"2022-05-24 14:45:09",417.723
"2022-05-24 20:23:54",417.71
"2022-05-25 01:17:26",417.709
"2022-05-25 10:18:44",417.683
"2022-05-25 14:44:17",417.671
"2022-05-25 14:47:33",417.673
"2022-05-25 21:17:19",417.657
"2022-05-26 00:31:06",417.651
"2022-05-26 05:18:36",417.637
"2022-05-26 06:56:21",417.632
"2022-05-26 13:10:53",417.617
"2022-05-26 18:47:44",417.602
"2022-05-26 22:03:26",417.593
"2022-05-27 01:38:35",417.584
"2022-05-27 08:59:11",417.563
"2022-05-27 13:07:54",417.553
"2022-05-27 14:44:39",417.549
"2022-05-27 21:15:06",417.532
"2022-05-28 00:29:07",417.525
"2022-05-28 04:33:53",417.514
"2022-05-28 09:46:40",417.499
"2022-05-28 12:20:17",417.494
"2022-05-28 14:00:26",417.489
"2022-05-29 01:35:43",417.456
"2022-05-29 04:35:16",417.447
"2022-05-29 07:37:04",417.439
"2022-05-29 11:35:19",417.423
"2022-05-29 21:16:27",417.407
"2022-05-30 00:37:57",417.4
"2022-05-30 05:20:40",417.387
"2022-05-30 12:24:05",417.371
"2022-05-30 17:12:14",417.359
"2022-05-30 20:27:37",417.353
"2022-05-31 01:37:34",417.343
"2022-05-31 04:34:41",417.337
"2022-05-31 06:00:57",417.334
"2022-05-31 17:56:37",417.307
"2022-05-31 21:17:19",417.301
"2022-06-01 00:30:15",417.296
"2022-06-01 05:12:42",417.282
"2022-06-01 09:58:40",417.273
"2022-06-01 11:33:21",417.276
"2022-06-01 17:11:31",417.263
"2022-06-01 20:29:14",417.256
"2022-06-02 02:12:18",417.241
"2022-06-02 04:24:33",417.237
"2022-06-02 06:01:08",417.233
"2022-06-02 10:48:45",417.223
"2022-06-02 16:23:52",417.21
"2022-06-02 21:17:19",417.222
"2022-06-03 01:23:08",417.204
"2022-06-03 05:13:09",417.188
"2022-06-03 11:31:35",417.175
"2022-06-03 17:11:55",417.164
"2022-06-03 22:01:52",417.154
"2022-06-04 01:20:16",417.145
"2022-06-04 04:24:38",417.141
"2022-06-04 09:08:45",417.131
"2022-06-04 10:45:22",417.127
"2022-06-04 16:24:17",417.114
"2022-06-04 21:17:02",417.104
"2022-06-05 01:21:55",417.092
"2022-06-05 03:36:32",417.086
"2022-06-05 10:45:27",417.072
"2022-06-05 15:35:12",417.062
"2022-06-05 17:14:25",417.06
"2022-06-05 21:59:30",417.052
"2022-06-06 01:18:42",417.045
"2022-06-06 04:24:56",417.039
"2022-06-06 09:09:02",417.03
"2022-06-06 09:55:06",417.029
"2022-06-06 16:24:20",417.054
"2022-06-06 21:17:07",417.06
"2022-06-07 00:31:30",417.071
"2022-06-07 03:36:55",417.019
"2022-06-07 03:36:55",417.015
"2022-06-07 15:31:47",417
"2022-06-07 17:14:41",416.999
"2022-06-07 21:54:49",416.995
"2022-06-08 01:18:45",416.992
"2022-06-08 02:51:09",416.992
"2022-06-08 07:30:00",416.988
"2022-06-08 14:47:56",416.976
"2022-06-08 16:28:58",416.974
"2022-06-08 21:18:24",416.965
"2022-06-09 00:21:35",416.958
"2022-06-09 02:03:59",416.952
"2022-06-09 08:21:22",416.942
"2022-06-09 15:39:42",416.929
"2022-06-09 21:36:32",416.917
"2022-06-10 01:19:36",416.909
"2022-06-10 10:11:47",416.893
"2022-06-10 11:48:20",416.89
"2022-06-10 18:04:40",416.883
"2022-06-10 21:18:20",416.879
"2022-06-11 00:30:43",416.874
"2022-06-11 04:57:36",416.872
"2022-06-11 08:20:37",416.867
"2022-06-11 12:35:07",416.86
"2022-06-11 17:15:55",416.855
"2022-06-11 20:30:01",416.852
"2022-06-12 01:11:48",416.847
"2022-06-12 07:32:36",416.84
"2022-06-12 10:11:27",416.836
"2022-06-12 13:06:47",416.83
"2022-06-12 16:35:47",416.825
"2022-06-12 21:18:25",416.816
"2022-06-13 00:24:05",416.809
"2022-06-13 05:06:12",416.802
"2022-06-13 09:24:48",416.793
"2022-06-13 12:34:29",416.787
"2022-06-13 20:30:12",416.771
"2022-06-14 01:11:56",416.76
"2022-06-14 08:34:11",416.745
"2022-06-14 13:22:53",416.734
"2022-06-14 16:29:16",416.728
"2022-06-14 21:21:47",416.716
"2022-06-15 00:23:48",416.71
"2022-06-15 09:20:57",416.693
"2022-06-15 12:34:48",416.688
"2022-06-15 14:11:32",416.686
"2022-06-15 20:30:34",416.671
"2022-06-15 23:35:23",416.663
"2022-06-19 12:25:42",417.345
"2022-06-19 13:39:32",417.344
"2022-06-19 21:59:00",417.325
"2022-06-20 02:42:04",417.316
"2022-06-20 04:19:50",417.312
"2022-06-20 09:51:23",417.294
"2022-06-20 13:23:07",417.285
"2022-06-20 16:45:10",417.279
"2022-06-20 22:46:39",417.265
"2022-06-21 09:23:51",417.336
"2022-06-21 12:35:15",417.376
"2022-06-21 21:59:28",417.257
"2022-06-22 05:22:45",417.317
"2022-06-22 08:35:52",417.271
"2022-06-22 13:15:20",417.261
"2022-06-22 16:29:18",417.251
"2022-06-22 21:12:01",417.243
"2022-06-23 02:40:31",417.229
"2022-06-23 09:22:09",417.216
"2022-06-23 13:58:53",417.208
"2022-06-23 17:18:28",417.195
"2022-06-23 20:22:56",417.19
"2022-06-24 03:47:13",417.172
"2022-06-24 08:34:53",417.157
"2022-06-24 13:11:46",417.144
"2022-06-24 16:29:23",417.128
"2022-06-24 19:25:38",417.12
"2022-06-24 19:25:38",417.116
"2022-06-25 04:32:53",417.097
"2022-06-25 09:23:28",417.092
"2022-06-25 12:28:11",417.08
"2022-06-25 17:01:51",417.068
"2022-06-25 20:22:29",418.39
"2022-06-25 20:22:29",418.317
"2022-06-26 08:18:54",417.756
"2022-06-26 10:10:43",417.704
"2022-06-26 11:39:12",417.624
"2022-06-26 16:30:23",417.492
"2022-06-26 19:26:14",417.461
"2022-06-27 04:36:15",417.51
"2022-06-27 07:46:33",417.595
"2022-06-27 12:27:34",417.558
"2022-06-27 17:02:20",417.533
"2022-06-27 17:02:20",417.528
"2022-06-27 18:37:50",417.444
"2022-06-28 01:08:24",417.48
"2022-06-28 03:46:43",417.492
"2022-06-28 08:35:32",417.482
"2022-06-28 13:38:52",417.477
"2022-06-28 13:38:52",417.118
"2022-06-28 16:33:55",417.385
"2022-06-28 19:21:21",417.458
"2022-06-29 04:39:01",417.43
"2022-06-29 07:47:00",417.425
"2022-06-29 12:46:11",417.419
"2022-06-29 17:02:13",417.409
"2022-06-29 23:33:26",417.396
"2022-06-30 04:18:32",417.387
"2022-06-30 08:34:13",417.384
"2022-06-30 11:57:07",417.381
"2022-06-30 16:30:08",417.374
"2022-06-30 17:50:27",417.371
"2022-07-01 01:23:03",417.356
"2022-07-01 06:10:17",417.353
"2022-07-01 09:14:58",417.368
"2022-07-01 12:48:13",417.361
"2022-07-01 17:11:07",417.352
"2022-07-01 23:32:20",417.336
"2022-07-02 00:18:44",417.335
"2022-07-02 08:35:17",417.327
"2022-07-02 13:17:38",417.321
"2022-07-02 16:23:02",417.316
"2022-07-03 01:22:45",417.302
"2022-07-03 07:47:25",417.29
"2022-07-03 12:29:44",417.28
"2022-07-03 15:44:11",417.275
"2022-07-03 20:08:24",417.266
"2022-07-04 10:21:56",417.245
"2022-07-04 12:01:35",417.242
"2022-07-04 16:23:09",417.234
"2022-07-04 23:47:03",417.223
"2022-07-05 04:37:15",417.216
"2022-07-05 09:15:36",417.211
"2022-07-05 12:30:51",417.206
"2022-07-05 15:37:13",417.201
"2022-07-05 21:09:58",417.193
"2022-07-06 00:38:41",417.187
"2022-07-06 03:48:02",417.183
"2022-07-06 08:28:09",417.181
"2022-07-06 13:17:18",417.176
"2022-07-06 16:23:32",417.172
"2022-07-06 21:52:49",417.166
"2022-07-07 13:54:17",417.155
"2022-07-07 15:35:31",417.153
"2022-07-07 22:57:07",417.145
"2022-07-08 00:35:15",417.143
"2022-07-08 03:46:40",417.148
"2022-07-08 08:46:34",417.141
"2022-07-08 13:17:56",417.136
"2022-07-08 23:46:39",417.074
"2022-07-09 10:38:18",416.999
"2022-07-09 12:30:09",417.014
"2022-07-09 13:54:45",416.97
"2022-07-10 00:35:56",417.058
"2022-07-10 03:46:49",417.061
"2022-07-10 11:31:10",417.046
"2022-07-11 02:47:28",417.025
"2022-07-11 09:19:47",417.017
"2022-07-11 12:29:32",417.012
"2022-07-11 13:59:16",417.01
"2022-07-12 01:07:15",416.995
"2022-07-12 08:32:43",416.991
"2022-07-12 11:41:42",416.985
"2022-07-12 23:47:05",416.964
"2022-07-13 04:34:38",416.955
"2022-07-13 12:21:06",416.938
"2022-07-13 12:21:06",416.937
"2022-07-13 13:45:21",416.935
"2022-07-13 21:23:41",416.92
"2022-07-14 02:10:46",416.909
"2022-07-14 06:31:06",416.899
"2022-07-14 10:09:12",416.869
"2022-07-14 11:42:02",416.876
"2022-07-15 01:06:26",416.863
"2022-07-15 05:34:19",416.86
"2022-07-15 12:14:42",416.848
"2022-07-15 12:14:42",416.821
"2022-07-16 00:34:34",416.823
"2022-07-16 08:31:47",416.82
"2022-07-16 10:06:02",416.82
"2022-07-16 12:56:45",416.812
"2022-07-16 17:53:41",416.804
"2022-07-16 20:33:45",416.799
"2022-07-16 23:45:26",416.791
"2022-07-17 01:22:10",416.788
"2022-07-17 05:36:29",416.78
"2022-07-17 09:16:22",416.768
"2022-07-17 10:36:52",416.766
"2022-07-17 17:07:08",416.751
"2022-07-17 21:22:43",416.741
"2022-07-18 00:34:06",416.732
"2022-07-18 03:39:02",416.723
"2022-07-18 08:28:07",416.705
"2022-07-18 09:48:48",416.702
"2022-07-18 18:57:26",416.68
"2022-07-18 20:34:16",416.676
"2022-07-18 22:14:11",416.671
"2022-07-18 23:45:51",416.67
"2022-07-19 04:26:40",416.658
"2022-07-19 09:16:43",416.647
"2022-07-19 09:16:43",416.647
"2022-07-20 00:33:43",416.619
"2022-07-20 06:36:09",416.606
"2022-07-20 09:48:21",416.599
"2022-07-20 21:52:09",416.574
"2022-07-21 01:13:10",416.568
"2022-07-21 04:44:45",416.56
"2022-07-21 12:05:54",416.543
"2022-07-21 16:19:02",416.534
"2022-07-21 21:25:52",416.495
"2022-07-22 06:03:58",416.528
"2022-07-22 11:16:14",416.53
"2022-07-25 01:15:43",416.396
"2022-07-25 08:50:18",416.374
"2022-07-25 13:52:34",416.379
"2022-07-25 19:43:18",416.377
"2022-07-26 04:58:50",416.352
"2022-07-26 06:34:48",416.348
"2022-07-26 17:22:58",416.324
"2022-07-26 20:30:50",416.317
"2022-07-27 01:13:39",416.31
"2022-07-27 04:28:58",416.366
"2022-07-27 07:32:53",416.322
"2022-07-27 14:43:08",416.294
"2022-07-27 16:30:58",416.292
"2022-07-27 21:19:31",416.297
"2022-07-28 05:13:27",416.285
"2022-07-28 06:44:33",416.284
"2022-07-28 13:03:40",416.281
"2022-07-28 22:08:22",416.266
"2022-07-29 02:03:12",416.263
"2022-07-29 04:26:24",416.26
"2022-07-29 08:48:08",416.253
"2022-07-29 12:15:52",416.249
"2022-07-29 16:32:36",416.242
"2022-07-29 19:42:48",416.239
"2022-07-30 02:04:22",416.229
"2022-07-30 05:15:12",416.223
"2022-07-30 06:45:00",416.221
"2022-07-30 11:28:36",416.214
"2022-07-30 18:37:18",416.206
"2022-07-30 20:29:58",416.207
"2022-07-31 04:25:01",416.197
"2022-07-31 07:09:17",416.194
"2022-07-31 10:35:01",416.19
"2022-07-31 16:30:24",416.182
"2022-07-31 21:09:36",416.179
"2022-08-01 01:15:16",416.175
"2022-08-01 03:36:48",416.172
"2022-08-01 06:38:41",416.168
"2022-08-01 11:27:42",416.162
"2022-08-01 17:04:09",416.154
"2022-08-01 20:29:45",416.149
"2022-08-01 23:35:24",416.144
"2022-08-02 04:21:07",416.136
"2022-08-02 07:24:41",416.132
"2022-08-02 07:24:41",416.132
"2022-08-02 16:30:15",416.116
"2022-08-02 20:57:23",416.11
"2022-08-03 01:13:54",416.102
"2022-08-03 03:27:38",416.099
"2022-08-03 08:02:46",416.091
"2022-08-03 12:28:35",416.084
"2022-08-03 17:01:08",416.079
"2022-08-03 20:20:49",416.076
"2022-08-04 04:19:41",416.066
"2022-08-04 05:52:36",416.065
"2022-08-04 07:25:23",416.063
"2022-08-04 11:41:30",416.057
"2022-08-04 16:28:19",416.051
"2022-08-04 20:58:27",416.048
"2022-08-05 01:11:51",416.044
"2022-08-05 03:28:04",416.041
"2022-08-05 06:40:34",416.038
"2022-08-05 12:27:40",416.03
"2022-08-05 16:59:35",416.024
"2022-08-05 21:28:25",416.018
"2022-08-06 01:09:57",416.013
"2022-08-06 02:35:46",416.011
"2022-08-06 13:19:43",415.995
"2022-08-06 16:27:42",415.993
"2022-08-06 19:31:58",415.989
"2022-08-07 00:22:43",415.982
"2022-08-07 03:27:44",415.978
"2022-08-07 08:58:07",415.972
"2022-08-07 12:27:30",415.967
"2022-08-07 17:14:49",415.96
"2022-08-07 20:19:45",415.96
"2022-08-08 01:09:55",415.954
"2022-08-08 02:40:54",415.953
"2022-08-08 05:48:43",415.949
"2022-08-08 13:13:46",415.939
"2022-08-08 13:13:46",415.938
"2022-08-08 20:41:10",415.925
"2022-08-09 00:20:52",415.864
"2022-08-09 09:02:22",415.901
"2022-08-09 13:49:30",415.855
"2022-08-09 18:43:00",415.865
"2022-08-09 22:14:07",415.871
"2022-08-10 05:50:00",415.851
"2022-08-10 08:10:51",415.849
"2022-08-10 13:00:55",416.72
"2022-08-10 13:00:55",416.558
"2022-08-10 16:28:06",416.589
"2022-08-10 19:51:09",416.298
"2022-08-11 00:20:21",416.271
"2022-08-11 01:50:07",416.255
"2022-08-11 09:13:19",416.297
"2022-08-11 12:26:15",416.297
"2022-08-11 17:05:24",416.307
"2022-08-11 20:36:21",416.318
"2022-08-12 01:01:14",416.298
"2022-08-12 01:01:14",416.298
"2022-08-12 08:25:10",416.289
"2022-08-12 13:17:02",416.28
"2022-08-12 16:25:11",416.279
"2022-08-12 19:50:58",416.273
"2022-08-13 00:08:35",416.265
"2022-08-13 03:11:06",416.261
"2022-08-13 09:16:14",416.252
"2022-08-13 20:36:50",416.237
"2022-08-14 06:35:03",416.22
"2022-08-14 08:24:15",416.217
"2022-08-14 13:11:48",416.21
"2022-08-14 16:18:28",416.21
"2022-08-14 21:08:24",416.204
"2022-08-15 00:12:44",416.199
"2022-08-15 05:45:58",416.19
"2022-08-15 07:34:54",416.187
"2022-08-15 12:23:40",416.181
"2022-08-15 17:21:37",416.175
"2022-08-15 21:54:21",416.169
"2022-08-16 00:46:21",416.166
"2022-08-16 08:23:26",416.154
"2022-08-16 11:35:40",416.148
"2022-08-16 18:58:01",416.137
"2022-08-16 19:30:55",416.136
"2022-08-16 21:04:55",416.133
"2022-08-16 22:26:28",416.131
"2022-08-17 09:12:14",416.114
"2022-08-17 12:23:35",416.11
"2022-08-17 17:26:58",416.105
"2022-08-17 20:17:15",416.1
"2022-08-17 23:22:40",416.096
"2022-08-18 04:52:35",416.088
"2022-08-18 08:23:14",416.083
"2022-08-18 13:01:53",416.093
"2022-08-18 22:26:28",416.073
"2022-08-19 04:09:35",416.068
"2022-08-19 08:07:09",416.06
"2022-08-19 12:22:59",416.054
"2022-08-19 18:42:58",416.041
"2022-08-19 20:07:53",416.039
"2022-08-19 21:46:16",416.037
"2022-08-20 04:08:51",416.024
"2022-08-20 08:53:23",416.003
"2022-08-20 13:03:55",415.993
"2022-08-20 20:48:53",415.972
"2022-08-20 20:48:53",415.969
"2022-08-21 09:11:06",415.939
"2022-08-21 12:21:52",415.931
"2022-08-21 20:18:15",415.912
"2022-08-21 20:18:15",415.912
"2022-08-22 05:07:05",415.892
"2022-08-22 08:08:29",415.885
"2022-08-22 11:24:06",415.884
"2022-08-22 16:31:20",415.879
"2022-08-22 19:19:26",415.876
"2022-08-22 23:55:30",415.871
"2022-08-23 05:56:32",415.861
"2022-08-23 08:56:27",415.859
"2022-08-23 12:12:30",415.856
"2022-08-23 19:59:23",415.852
"2022-08-24 01:41:15",415.845
"2022-08-24 05:06:45",415.838
"2022-08-24 08:21:31",415.835
"2022-08-24 11:32:24",415.834
"2022-08-24 16:32:19",415.826
"2022-08-24 19:11:05",415.823
"2022-08-24 22:18:15",415.819
"2022-08-25 04:17:48",415.917
"2022-08-25 08:51:34",417.217
"2022-08-25 13:18:49",416.765
"2022-08-25 20:09:39",416.915
"2022-08-26 01:39:00",416.942
"2022-08-26 03:29:38",416.94
"2022-08-26 08:21:18",416.97
"2022-08-26 13:04:22",416.977
"2022-08-26 17:50:57",416.965
"2022-08-26 19:10:55",416.957
"2022-08-27 12:12:08",416.928
"2022-08-28 01:42:11",416.905
"2022-08-28 03:31:17",416.898
"2022-08-28 09:57:26",416.882
"2022-08-28 13:16:10",416.881
"2022-08-28 17:49:32",416.868
"2022-08-28 18:47:49",416.861
"2022-08-28 23:17:32",416.857
"2022-08-29 04:19:44",416.845
"2022-08-29 09:07:41",416.837
"2022-08-29 12:31:20",416.833
"2022-08-29 16:53:47",416.824
"2022-08-29 18:33:00",416.821
"2022-08-30 01:57:55",416.808
"2022-08-30 03:31:26",416.804
"2022-08-30 08:20:03",416.799
"2022-08-30 12:51:01",416.792
"2022-08-30 16:17:13",416.786
"2022-08-30 17:34:22",416.783
"2022-08-31 01:06:42",416.77
"2022-08-31 13:50:46",416.751
"2022-08-31 16:45:53",416.748
"2022-08-31 22:28:39",416.739
"2022-09-01 00:03:50",416.737
"2022-09-01 06:42:09",416.724
"2022-09-01 09:41:25",416.722
"2022-09-01 13:01:18",416.718
"2022-09-01 17:43:15",416.71
"2022-09-02 01:06:30",416.698
"2022-09-02 05:54:14",416.69
"2022-09-02 10:55:49",416.689
"2022-09-02 13:50:07",416.685
"2022-09-02 16:55:49",416.681
"2022-09-03 01:58:39",416.671
"2022-09-03 04:54:20",416.667
"2022-09-03 09:47:49",416.69
"2022-09-03 13:02:27",416.686
"2022-09-03 16:10:04",416.68
"2022-09-04 01:06:03",416.67
"2022-09-04 04:19:37",416.658
"2022-09-04 08:58:39",416.653
"2022-09-04 12:16:08",416.649
"2022-09-04 15:16:03",416.64
"2022-09-04 20:50:30",416.633
"2022-09-05 00:19:19",416.627
"2022-09-05 05:07:41",416.614
"2022-09-05 08:10:49",416.606
"2022-09-05 13:03:25",416.592
"2022-09-06 01:39:02",416.569
"2022-09-06 04:18:04",416.56
"2022-09-06 10:25:15",416.544
"2022-09-06 13:47:27",416.532
"2022-09-06 15:10:11",416.527
"2022-09-06 20:54:30",416.514
"2022-09-07 02:25:27",416.5
"2022-09-07 04:56:09",416.496
"2022-09-07 08:10:17",416.491
"2022-09-07 13:03:54",416.481
