 26571.04930556,  3.637633E+02,  3.202604E+01, 175.718928,  12.897929,  90.000000
 26571.05000000,  3.643931E+02,  3.466568E+01, 178.948666,  13.129911,  90.000000
 26571.05069444,  3.650138E+02,  3.719851E+01, 182.401007,  13.376734,  90.000000
 26571.05138889,  3.656117E+02,  3.960682E+01, 186.102133,  13.640142,  90.000000
 26571.05208333,  3.661737E+02,  4.187050E+01, 190.077315,  13.921821,  90.000000
 26571.05277778,  3.666873E+02,  4.396700E+01, 194.348948,  14.223263,  90.000000
 26571.05347222,  3.671408E+02,  4.587147E+01, 198.933797,  14.545586,  90.000000
 26571.05416667,  3.675238E+02,  4.755719E+01, 203.839440,  14.889296,  90.000000
 26571.05486111,  3.678270E+02,  4.899648E+01, 209.060168,  15.254011,  90.000000
 26571.05555556,  3.680427E+02,  5.016206E+01, 214.572985,  15.638199,  90.000000
 26571.05625000,  3.681649E+02,  5.102891E+01, 220.334780,  16.038985,  90.000000
 26571.05694444,  3.681891E+02,  5.157650E+01, 226.281937,  16.452129,  90.000000
 26571.05763889,  3.681130E+02,  5.179089E+01, 232.333460,  16.872231,  90.000000
 26571.05833333,  3.679359E+02,  5.166640E+01, 238.397737,  17.293182,  90.000000
 26571.05902778,  3.676592E+02,  5.120626E+01, 244.381824,  17.708788,  90.000000
 26571.05972222,  3.672861E+02,  5.042229E+01, 250.201046,  18.113403,  90.000000
 26571.06041667,  3.668218E+02,  4.933340E+01, 255.786617,  18.502441,  90.000000
 26571.06111111,  3.662730E+02,  4.796358E+01, 261.089780,  18.872652,  90.000000
 26571.06180556,  3.656484E+02,  4.633966E+01, 266.082296,  19.222153,  90.000000
 26571.06250000,  3.649580E+02,  4.448938E+01, 270.754149,  19.550277,  90.000000
 26571.06319444,  3.642132E+02,  4.243982E+01, 275.109738,  19.857316,  90.000000
 26571.06388889,  3.634265E+02,  4.021637E+01, 279.163726,  20.144248,  90.000000
 26571.06458333,  3.626115E+02,  3.784225E+01, 282.937297,  20.412486,  90.000000
 26571.06527778,  3.617822E+02,  3.533821E+01, 286.455172,  20.663678,  90.000000
 26571.06597222,  3.609531E+02,  3.272263E+01, 289.743447,  20.899563,  90.000000
 26571.06666667,  3.601390E+02,  3.001161E+01, 292.828142,  21.121876,  90.000000
 26571.06736111,  3.593544E+02,  2.721926E+01, 295.734326,  21.332288,  90.000000
 26571.06805556,  3.586135E+02,  2.435795E+01, 298.485652,  21.532377,  90.000000
 26571.06875000,  3.579298E+02,  2.143855E+01, 301.104161,  21.723611,  90.000000
 26571.06944444,  3.573158E+02,  1.847070E+01, 303.610287,  21.907352,  90.000000
 26571.07013889,  3.567830E+02,  1.546300E+01, 306.022956,  22.084864,  90.000000
 26571.07083333,  3.563414E+02,  1.242323E+01, 308.359757,  22.257317,  90.000000
 26571.07152778,  3.559994E+02,  9.358527E+00, 310.637153,  22.425810,  90.000000
 26571.07222222,  3.557637E+02,  6.275511E+00, 312.870693,  22.591380,  90.000000
 26571.07291667,  3.556392E+02,  3.180449E+00, 315.075246,  22.755016,  90.000000
 26571.07361111,  3.556288E+02,  7.936955E-02, 317.265221,  22.917681,  90.000000
 26571.07430556,  3.557332E+02, -3.021814E+00, 319.454800,  23.080320,  90.000000
 26571.07500000,  3.559513E+02, -6.117194E+00, 321.658153,  23.243877,  90.000000
 26571.07569444,  3.562799E+02, -9.200752E+00, 323.889673,  23.409312,  90.000000
 26571.07638889,  3.567137E+02, -1.226624E+01, 326.164192,  23.577613,  90.000000
 26571.07708333,  3.572456E+02, -1.530706E+01, 328.497212,  23.749814,  90.000000
 26571.07777778,  3.578669E+02, -1.831612E+01, 330.905132,  23.927009,  90.000000
